,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
100770,05_90_67__s2,Control_st11.25,xenopus,2572,7585,18546,A5,H6,F7,5,90,67,2572,2572,7.8528278122817445,7585.0,8.93406,1.0,0.6931472,0.013183916,49.0,3.912023,0.6460118,0.038076152304609215,False,False,7585.0,0,0,0,3,3,2,12,Inner Epidermis
100771,05_90_68__s2,Control_st11.25,xenopus,2219,7126,18026,A5,H6,F8,5,90,68,2219,2219,7.705262474866325,7126.0,8.871646,2.0,1.0986123,0.028066235,44.0,3.8066626,0.61745715,0.04910714285714286,False,False,7126.0,15,1,1,1,0,5,19,Dorsal Inner Mesoderm
100800,05_91_01__s2,Control_st11.25,xenopus,1678,3771,8769,A5,H7,A1,5,91,1,1678,1678,7.425953657077541,3771.0,8.235361,1.0,0.6931472,0.026518164,30.0,3.4339871,0.795545,0.050489826676714394,False,False,3771.0,0,0,0,3,3,2,6,Neural Plate Border
100809,05_91_10__s2,Control_st11.25,xenopus,1367,2453,5707,A5,H7,A10,5,91,10,1367,1367,7.221105098182496,2453.0,7.8054748,0.0,0.0,0.0,30.0,3.4339871,1.2229922,0.050489826676714394,False,False,2453.0,8,2,2,2,11,8,52,Outer Neuroectoderm
100853,05_91_54__s2,Control_st11.25,xenopus,1996,5943,14017,A5,H7,E6,5,91,54,1996,1996,7.599401333415815,5943.0,8.690138,0.0,0.0,0.0,39.0,3.6888795,0.65623426,0.07034728406055207,False,False,5943.0,15,1,1,1,4,5,32,Dorsal Inner Mesoderm
100885,05_91_86__s2,Control_st11.25,xenopus,2001,5493,13212,A5,H7,H2,5,91,86,2001,2001,7.601901959875166,5493.0,8.611412,0.0,0.0,0.0,23.0,3.1780539,0.4187147,0.06842105263157894,False,False,5493.0,5,1,1,1,4,3,45,Ventral Inner Mesoderm
100889,05_91_90__s2,Control_st11.25,xenopus,2206,6038,13874,A5,H7,H6,5,91,90,2206,2206,7.699389406256737,6038.0,8.705994,1.0,0.6931472,0.016561775,36.0,3.6109178,0.5962239,0.07867298578199053,False,False,6038.0,10,0,0,3,10,12,72,Inner Neuroectoderm
100906,05_92_11__s2,Control_st11.25,xenopus,2095,6029,13918,A5,H8,A11,5,92,11,2095,2095,7.647786045440933,6029.0,8.704502,1.0,0.6931472,0.0165865,41.0,3.7376697,0.68004644,0.038076152304609215,False,False,6029.0,5,1,1,1,4,3,30,Ventral Inner Endoderm
100939,05_92_44__s2,Control_st11.25,xenopus,2580,8421,19595,A5,H8,D8,5,92,44,2580,2580,7.855932199718614,8421.0,9.038603,0.0,0.0,0.0,55.0,4.0253515,0.6531291,0.10508474576271182,False,False,8421.0,17,2,2,6,17,18,20,Outer Neuroectoderm
100949,05_92_54__s2,Control_st11.25,xenopus,1937,5746,13606,A5,H8,E6,5,92,54,1937,1937,7.569411792450712,5746.0,8.656433,0.0,0.0,0.0,34.0,3.5553482,0.591716,0.11872705018359854,False,False,5746.0,17,1,1,6,17,18,55,Dorsal Inner Endoderm
100956,05_92_61__s2,Control_st11.25,xenopus,1888,4975,11527,A5,H8,F1,5,92,61,1888,1888,7.543802867501509,4975.0,8.512382,0.0,0.0,0.0,29.0,3.4011974,0.5829146,0.05959183673469388,False,False,4975.0,15,1,1,1,0,5,19,Dorsal Inner Mesoderm
100989,05_92_94__s2,Control_st11.25,xenopus,2224,6257,14700,A5,H8,H10,5,92,94,2224,2224,7.707512194600341,6257.0,8.741616,0.0,0.0,0.0,39.0,3.6888795,0.62330186,0.09072164948453607,False,False,6257.0,4,1,1,1,0,5,33,Dorsal Inner Mesoderm
100993,05_93_02__s2,Control_st11.25,xenopus,1795,4402,10405,A5,H9,A2,5,93,2,1795,1795,7.493317248862145,4402.0,8.390041,0.0,0.0,0.0,26.0,3.295837,0.5906406,0.03189493433395872,False,False,4402.0,12,0,0,3,13,15,43,Neural Plate Border
101002,05_93_11__s2,Control_st11.25,xenopus,1915,4866,11400,A5,H9,A11,5,93,11,1915,1915,7.557994958530806,4866.0,8.490233,1.0,0.6931472,0.02055076,32.0,3.4965076,0.6576243,0.038076152304609215,False,False,4866.0,0,0,0,0,3,2,3,Inner Epidermis
101013,05_93_22__s2,Control_st11.25,xenopus,1915,4969,11284,A5,H9,B10,5,93,22,1915,1915,7.557994958530806,4969.0,8.511175,0.0,0.0,0.0,22.0,3.1354942,0.44274503,0.029090909090909087,False,False,4969.0,11,2,2,2,1,8,7,Outer Epidermis
101034,05_93_43__s2,Control_st11.25,xenopus,2276,7013,16441,A5,H9,D7,5,93,43,2276,2276,7.7306140660637395,7013.0,8.855663,0.0,0.0,0.0,33.0,3.5263605,0.47055468,0.07233273056057865,False,False,7013.0,8,2,2,2,14,17,80,Outer Neuroectoderm
101038,05_93_47__s2,Control_st11.25,xenopus,2573,8302,19291,A5,H9,D11,5,93,47,2573,2573,7.853216388156072,8302.0,9.024372,0.0,0.0,0.0,31.0,3.465736,0.373404,0.03189493433395872,False,False,8302.0,6,0,0,0,8,11,2,Inner Neuroectoderm
101043,05_93_52__s2,Control_st11.25,xenopus,2512,7765,17923,A5,H9,E4,5,93,52,2512,2512,7.829232537543592,7765.0,8.957511,0.0,0.0,0.0,30.0,3.4339871,0.386349,0.07649253731343285,False,False,7765.0,2,0,0,0,2,0,25,Inner Epidermis
101046,05_93_55__s2,Control_st11.25,xenopus,2275,6510,15114,A5,H9,E7,5,93,55,2275,2275,7.730174795246222,6510.0,8.781248,0.0,0.0,0.0,33.0,3.5263605,0.50691247,0.04775900073475385,False,False,6510.0,0,0,0,0,3,2,25,Inner Neuroectoderm
101057,05_93_66__s2,Control_st11.25,xenopus,1962,5389,12660,A5,H9,F6,5,93,66,1962,1962,7.5822291942764615,5389.0,8.5923,1.0,0.6931472,0.01855632,28.0,3.3672957,0.5195769,0.02731591448931116,False,False,5389.0,1,2,2,2,1,1,7,Outer Epidermis
101087,05_93_96__s2,Control_st11.25,xenopus,2584,8309,19571,A5,H9,H12,5,93,96,2584,2584,7.85748078694253,8309.0,9.025215,1.0,0.6931472,0.012035143,61.0,4.1271343,0.73414373,0.04149377593360996,False,False,8309.0,8,2,2,2,14,17,77,Outer Neuroectoderm
101112,05_94_25__s2,Control_st11.25,xenopus,2307,6365,14956,A5,H10,C1,5,94,25,2307,2307,7.744136627627991,6365.0,8.758727,1.0,0.6931472,0.015710918,22.0,3.1354942,0.3456402,0.07649253731343285,False,False,6365.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
101145,05_94_58__s2,Control_st11.25,xenopus,2300,7361,17281,A5,H10,E10,5,94,58,2300,2300,7.741099090035366,7361.0,8.904087,1.0,0.6931472,0.013585111,30.0,3.4339871,0.40755332,0.05639396346306593,False,False,7361.0,1,2,2,2,1,1,21,Outer Epidermis
101154,05_94_67__s2,Control_st11.25,xenopus,2792,9241,21709,A5,H10,F7,5,94,67,2792,2792,7.934871565945177,9241.0,9.131514,0.0,0.0,0.0,69.0,4.248495,0.74667245,0.07867298578199053,False,False,9241.0,6,0,0,0,8,11,2,Inner Neuroectoderm
101182,05_94_95__s2,Control_st11.25,xenopus,1620,3487,8441,A5,H10,H11,5,94,95,1620,1620,7.390798521735676,3487.0,8.1570835,0.0,0.0,0.0,28.0,3.3672957,0.8029825,0.03918918918918919,False,False,3487.0,10,0,0,3,10,12,79,Inner Neuroectoderm
101189,05_95_06__s2,Control_st11.25,xenopus,3049,10868,25893,A5,H11,A6,5,95,6,3049,3049,8.022896869601457,10868.0,9.29367,1.0,0.6931472,0.0092013255,45.0,3.8286414,0.41405964,0.13934426229508196,False,False,10868.0,3,0,0,0,5,4,41,Neural Plate Border
101191,05_95_08__s2,Control_st11.25,xenopus,9561,230328,554417,A5,H11,A8,5,95,8,9561,9561,9.165552189186048,230328.0,12.347264,26.0,3.295837,0.01128825,1242.0,7.1252832,0.539231,0.12250000000000003,False,False,230328.0,13,0,3,5,12,13,9,Unidentified Cluster
101222,05_95_39__s2,Control_st11.25,xenopus,1610,3400,7839,A5,H11,D3,5,95,39,1610,1610,7.384610383176974,3400.0,8.1318245,0.0,0.0,0.0,16.0,2.8332133,0.4705882,0.10199556541019952,False,False,3400.0,3,0,0,0,5,4,14,Neural Plate Border
101224,05_95_41__s2,Control_st11.25,xenopus,2003,5616,13105,A5,H11,D5,5,95,41,2003,2003,7.602900462204755,5616.0,8.633553,0.0,0.0,0.0,24.0,3.218876,0.42735046,0.07649253731343285,False,False,5616.0,2,0,0,0,2,0,42,Inner Epidermis
101225,05_95_42__s2,Control_st11.25,xenopus,2657,8038,18933,A5,H11,D6,5,95,42,2657,2657,7.885329239273191,8038.0,8.99206,4.0,1.609438,0.04976362,53.0,3.988984,0.659368,0.0665514261019879,False,False,8038.0,2,0,0,0,2,0,5,Inner Epidermis
101232,05_95_49__s2,Control_st11.25,xenopus,2083,5737,13540,A5,H11,E1,5,95,49,2083,2083,7.642044402873258,5737.0,8.654866,1.0,0.6931472,0.017430713,29.0,3.4011974,0.5054907,0.07034728406055207,False,False,5737.0,18,0,0,4,6,6,47,Neural Plate Border
101235,05_95_52__s2,Control_st11.25,xenopus,1736,3964,9030,A5,H11,E4,5,95,52,1736,1736,7.459914766241105,3964.0,8.285261,0.0,0.0,0.0,17.0,2.8903718,0.42885974,0.07233273056057865,False,False,3964.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
101242,05_95_59__s2,Control_st11.25,xenopus,2298,6620,14954,A5,H11,E11,5,95,59,2298,2298,7.740229524763182,6620.0,8.798001,0.0,0.0,0.0,36.0,3.6109178,0.5438067,0.07867298578199053,False,False,6620.0,18,0,0,4,6,6,65,Neural Plate Border
101251,05_95_68__s2,Control_st11.25,xenopus,1818,4095,9605,A5,H11,F8,5,95,68,1818,1818,7.506042178518122,4095.0,8.317766,0.0,0.0,0.0,25.0,3.2580965,0.61050063,0.14405594405594405,False,False,4095.0,17,2,2,6,17,18,66,Dorsal Outer Mesoderm
101267,05_95_84__s2,Control_st11.25,xenopus,2143,5709,13889,A5,H11,G12,5,95,84,2143,2143,7.670428522190693,5709.0,8.649974,0.0,0.0,0.0,29.0,3.4011974,0.50796986,0.0990206746463547,False,False,5709.0,18,0,0,4,6,6,65,Neural Plate Border
101290,05_96_11__s2,Control_st11.25,xenopus,1669,4141,9955,A5,H12,A11,5,96,11,1669,1669,7.4205789054108005,4141.0,8.328934,1.0,0.6931472,0.024148757,21.0,3.0910425,0.5071239,0.05639396346306593,False,False,4141.0,5,1,1,1,4,3,45,Ventral Inner Mesoderm
101348,05_96_69__s2,Control_st11.25,xenopus,1967,5640,13604,A5,H12,F9,5,96,69,1967,1967,7.584773077612199,5640.0,8.637816,0.0,0.0,0.0,29.0,3.4011974,0.5141844,0.08814589665653495,False,False,5640.0,17,2,2,6,17,18,20,Outer Neuroectoderm
101422,06_01_47__s2,Control_st11.25,xenopus,2657,9018,20750,A6,A1,D11,6,1,47,2657,2657,7.885329239273191,9018.0,9.107089,1.0,0.6931472,0.011088934,47.0,3.871201,0.52117985,0.05639396346306593,False,False,9018.0,6,0,0,0,8,11,23,Neural Plate Border
101423,06_01_48__s2,Control_st11.25,xenopus,2658,9302,21483,A6,A1,D12,6,1,48,2658,2658,7.88570539124302,9302.0,9.138092,4.0,1.609438,0.043001506,53.0,3.988984,0.5697699,0.07438016528925621,False,False,9302.0,15,1,1,1,0,5,73,Dorsal Inner Mesoderm
101427,06_01_52__s2,Control_st11.25,xenopus,3446,14386,33183,A6,A1,E4,6,1,52,3446,3446,8.145259566516865,14386.0,9.57408,6.0,1.9459101,0.041707214,74.0,4.317488,0.514389,0.04910714285714286,False,False,14386.0,6,0,0,0,8,0,2,Neural Plate Border
101447,06_01_72__s2,Control_st11.25,xenopus,1152,1822,4302,A6,A1,F12,6,1,72,1152,1152,7.050122520269059,1822.0,7.508239,0.0,0.0,0.0,28.0,3.3672957,1.5367727,0.025611175785797437,False,False,1822.0,7,2,2,3,7,9,52,Outer Neuroectoderm
101472,06_02_01__s2,Control_st11.25,xenopus,2029,5729,13036,A6,A2,A1,6,2,1,2029,2029,7.615791072035833,5729.0,8.653471,1.0,0.6931472,0.017455053,28.0,3.3672957,0.48874152,0.01224889759921607,False,False,5729.0,11,2,2,2,1,8,7,Outer Neuroectoderm
101511,06_02_40__s2,Control_st11.25,xenopus,2835,10917,25472,A6,A2,D4,6,2,40,2835,2835,7.950149887652018,10917.0,9.298168,3.0,1.3862944,0.027480079,47.0,3.871201,0.4305212,0.043909348441926344,False,False,10917.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
101530,06_02_59__s2,Control_st11.25,xenopus,2621,10050,23055,A6,A2,E11,6,2,59,2621,2621,7.871692664323645,10050.0,9.215427,1.0,0.6931472,0.0099502485,33.0,3.5263605,0.3283582,0.10199556541019952,False,False,10050.0,14,1,1,1,16,14,46,Dorsal Inner Mesoderm
101573,06_03_06__s2,Control_st11.25,xenopus,1587,3928,9241,A6,A3,A6,6,3,6,1587,1587,7.370230641807081,3928.0,8.27614,0.0,0.0,0.0,20.0,3.0445225,0.5091649,0.12643678160919541,False,False,3928.0,17,2,2,6,17,18,20,Dorsal Outer Mesoderm
101602,06_03_35__s2,Control_st11.25,xenopus,2728,8549,19577,A6,A3,C11,6,3,35,2728,2728,7.911690520708339,8549.0,9.053686,0.0,0.0,0.0,40.0,3.713572,0.46789098,0.042687193841847444,False,False,8549.0,3,0,0,0,5,4,62,Inner Neuroectoderm
101604,06_03_37__s2,Control_st11.25,xenopus,2124,5905,13698,A6,A3,D1,6,3,37,2124,2124,7.661527081358517,5905.0,8.683724,0.0,0.0,0.0,25.0,3.2580965,0.42337003,0.06297229219143576,False,False,5905.0,15,1,1,1,0,5,73,Dorsal Inner Mesoderm
101606,06_03_39__s2,Control_st11.25,xenopus,2034,5682,13079,A6,A3,D3,6,3,39,2034,2034,7.618251097876695,5682.0,8.645234,0.0,0.0,0.0,25.0,3.2580965,0.43998593,0.07649253731343285,False,False,5682.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
101608,06_03_41__s2,Control_st11.25,xenopus,2189,6419,14869,A6,A3,D5,6,3,41,2189,2189,7.691656822810547,6419.0,8.767174,0.0,0.0,0.0,22.0,3.1354942,0.34273252,0.0665514261019879,False,False,6419.0,2,0,0,0,2,0,36,Ciliated Epidermal Progenitor
101614,06_03_47__s2,Control_st11.25,xenopus,1966,5071,11911,A6,A3,D11,6,3,47,1966,1966,7.584264818389059,5071.0,8.53149,0.0,0.0,0.0,27.0,3.3322046,0.53243935,0.04910714285714286,False,False,5071.0,0,0,0,3,3,2,6,Neural Plate Border
101633,06_03_66__s2,Control_st11.25,xenopus,1721,3826,8996,A6,A3,F6,6,3,66,1721,1721,7.451241684987676,3826.0,8.249837,0.0,0.0,0.0,22.0,3.1354942,0.5750131,0.03189493433395872,False,False,3826.0,10,0,0,3,10,12,34,Inner Neuroectoderm
101680,06_04_17__s2,Control_st11.25,xenopus,2661,9041,20554,A6,A4,B5,6,4,17,2661,2661,7.8868329989550565,9041.0,9.109635,1.0,0.6931472,0.011060723,60.0,4.1108737,0.6636434,0.01284584980237154,False,False,9041.0,1,2,2,2,1,1,1,Outer Epidermis
101730,06_04_67__s2,Control_st11.25,xenopus,2710,9670,22416,A6,A4,F7,6,4,67,2710,2710,7.905072849498666,9670.0,9.176887,1.0,0.6931472,0.0103412615,51.0,3.9512436,0.52740437,0.04644412191582002,False,False,9670.0,6,0,0,0,8,11,23,Neural Plate Border
101748,06_04_85__s2,Control_st11.25,xenopus,2545,9651,22416,A6,A4,H1,6,4,85,2545,2545,7.842278779117352,9651.0,9.17492,2.0,1.0986123,0.02072324,40.0,3.713572,0.4144648,0.038076152304609215,False,False,9651.0,5,1,1,1,4,3,40,Dorsal Inner Endoderm
101755,06_04_92__s2,Control_st11.25,xenopus,2447,7605,17320,A6,A4,H8,6,4,92,2447,2447,7.803026643632217,7605.0,8.936692,0.0,0.0,0.0,36.0,3.6109178,0.4733728,0.10829493087557603,False,False,7605.0,4,0,1,1,0,5,33,Dorsal Inner Mesoderm
101783,06_05_24__s2,Control_st11.25,xenopus,2530,8535,19442,A6,A5,B12,6,5,24,2530,2530,7.836369760545124,8535.0,9.052048,1.0,0.6931472,0.011716462,37.0,3.637586,0.4335091,0.030006123698714027,False,False,8535.0,1,2,2,2,1,1,1,Dorsal Outer Mesoderm
101814,06_05_55__s2,Control_st11.25,xenopus,2755,9904,22614,A6,A5,E7,6,5,55,2755,2755,7.9215356321335495,9904.0,9.200795,2.0,1.0986123,0.020193862,41.0,3.7376697,0.41397414,0.026455026455026454,False,False,9904.0,1,2,2,2,1,1,21,Cement Gland Primordium
101820,06_05_61__s2,Control_st11.25,xenopus,1683,3587,8328,A6,A5,F1,6,5,61,1683,1683,7.428927194802272,3587.0,8.18535,1.0,0.6931472,0.027878448,43.0,3.7841897,1.1987734,0.014070351758793969,False,False,3587.0,7,0,0,3,7,9,13,Inner Epidermis
101858,06_06_03__s2,Control_st11.25,xenopus,2228,5879,13599,A6,A6,A3,6,6,3,2228,2228,7.709308333385869,5879.0,8.679312,0.0,0.0,0.0,33.0,3.5263605,0.56131995,0.04910714285714286,False,False,5879.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
101901,06_06_46__s2,Control_st11.25,xenopus,3036,12009,28267,A6,A6,D10,6,6,46,3036,3036,8.01862546504575,12009.0,9.393495,1.0,0.6931472,0.008327088,53.0,3.988984,0.44133565,0.021630615640598996,False,False,12009.0,2,0,0,0,2,0,22,Inner Epidermis
101908,06_06_53__s2,Control_st11.25,xenopus,2588,11370,27082,A6,A6,E5,6,6,53,2588,2588,7.859026979751538,11370.0,9.338821,0.0,0.0,0.0,39.0,3.6888795,0.34300792,0.11510791366906474,False,False,11370.0,17,1,1,6,17,18,55,Dorsal Inner Endoderm
101912,06_06_57__s2,Control_st11.25,xenopus,1846,4944,11713,A6,A6,E9,6,6,57,1846,1846,7.52131798019924,4944.0,8.506132,0.0,0.0,0.0,30.0,3.4339871,0.6067961,0.024783861671469738,False,False,4944.0,1,2,2,2,1,1,1,Outer Epidermis
101914,06_06_59__s2,Control_st11.25,xenopus,2898,11001,25276,A6,A6,E11,6,6,59,2898,2898,7.972121128921655,11001.0,9.305832,0.0,0.0,0.0,65.0,4.189655,0.5908554,0.04775900073475385,False,False,11001.0,2,0,0,0,2,0,5,Inner Epidermis
101920,06_06_65__s2,Control_st11.25,xenopus,2482,8638,20604,A6,A6,F5,6,6,65,2482,2482,7.817222785508166,8638.0,9.064042,3.0,1.3862944,0.034730263,32.0,3.4965076,0.37045613,0.023176936122102886,False,False,8638.0,18,0,0,4,6,6,18,Inner Neuroectoderm
101989,06_07_38__s2,Control_st11.25,xenopus,2618,8667,20169,A6,A7,D2,6,7,38,2618,2618,7.870547844507712,8667.0,9.067393,0.0,0.0,0.0,38.0,3.6635616,0.43844467,0.029090909090909087,False,False,8667.0,0,0,0,0,3,2,3,Inner Epidermis
101992,06_07_41__s2,Control_st11.25,xenopus,2915,12076,27925,A6,A7,D5,6,7,41,2915,2915,7.977968093128549,12076.0,9.399058,0.0,0.0,0.0,47.0,3.871201,0.38920173,0.0403280929596719,False,False,12076.0,1,2,2,2,1,1,74,Ventral Outer Endoderm
101999,06_07_48__s2,Control_st11.25,xenopus,2497,8320,19068,A6,A7,D12,6,7,48,2497,2497,7.823245690685523,8320.0,9.026538,0.0,0.0,0.0,45.0,3.8286414,0.5408654,0.04516129032258065,False,False,8320.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
102022,06_07_71__s2,Control_st11.25,xenopus,2605,8581,19433,A6,A7,F11,6,7,71,2605,2605,7.8655717576847906,8581.0,9.057423,0.0,0.0,0.0,55.0,4.0253515,0.640951,0.05639396346306593,False,False,8581.0,0,0,0,0,3,2,25,Inner Epidermis
102041,06_07_90__s2,Control_st11.25,xenopus,2047,5798,13222,A6,A7,H6,6,7,90,2047,2047,7.6246189861593985,5798.0,8.665441,3.0,1.3862944,0.051741976,26.0,3.295837,0.4484305,0.01664932362122789,False,False,5798.0,11,2,2,2,11,8,51,Outer Epidermis
102064,06_08_17__s2,Control_st11.25,xenopus,2301,6683,14825,A6,A8,B5,6,8,17,2301,2301,7.741533589281828,6683.0,8.807472,0.0,0.0,0.0,40.0,3.713572,0.5985336,0.03386581469648563,False,False,6683.0,3,0,0,0,5,0,15,Ciliated Epidermal Progenitor
102067,06_08_20__s2,Control_st11.25,xenopus,2540,9052,20614,A6,A8,B8,6,8,20,2540,2540,7.840312983320164,9052.0,9.110851,1.0,0.6931472,0.011047282,55.0,4.0253515,0.6076005,0.043909348441926344,False,False,9052.0,5,1,1,1,4,3,60,Dorsal Inner Mesoderm
102078,06_08_31__s2,Control_st11.25,xenopus,1994,5333,11656,A6,A8,C7,6,8,31,1994,1994,7.598399329323964,5333.0,8.581857,0.0,0.0,0.0,27.0,3.3322046,0.5062816,0.09072164948453607,False,False,5333.0,9,1,1,1,9,10,29,Dorsal Inner Mesoderm
102081,06_08_34__s2,Control_st11.25,xenopus,1782,4468,10374,A6,A8,C10,6,8,34,1782,1782,7.48605261786314,4468.0,8.40492,0.0,0.0,0.0,26.0,3.295837,0.58191586,0.0832517140058766,False,False,4468.0,1,2,2,2,1,1,69,Outer Epidermis
102099,06_08_52__s2,Control_st11.25,xenopus,2013,5810,13180,A6,A8,E4,6,8,52,2013,2013,7.607878073278507,5810.0,8.667508,0.0,0.0,0.0,22.0,3.1354942,0.3786575,0.04644412191582002,False,False,5810.0,1,2,2,2,1,1,21,Cement Gland Primordium
102103,06_08_56__s2,Control_st11.25,xenopus,2404,7649,17324,A6,A8,E8,6,8,56,2404,2404,7.785305182539862,7649.0,8.942461,0.0,0.0,0.0,36.0,3.6109178,0.47064978,0.015337423312883434,False,False,7649.0,1,2,2,2,1,1,0,Outer Epidermis
102139,06_08_92__s2,Control_st11.25,xenopus,2656,8454,19259,A6,A8,H8,6,8,92,2656,2656,7.884952945759814,8454.0,9.042513,4.0,1.609438,0.04731488,45.0,3.8286414,0.53229237,0.04516129032258065,False,False,8454.0,3,0,0,0,5,4,14,Inner Epidermis
102141,06_08_94__s2,Control_st11.25,xenopus,2623,8564,19735,A6,A8,H10,6,8,94,2623,2623,7.8724551500639794,8564.0,9.055439,1.0,0.6931472,0.0116767865,43.0,3.7841897,0.50210184,0.054858934169279006,False,False,8564.0,2,0,0,0,2,0,22,Inner Epidermis
102154,06_09_11__s2,Control_st11.25,xenopus,2497,7751,17786,A6,A9,A11,6,9,11,2497,2497,7.823245690685523,7751.0,8.955707,1.0,0.6931472,0.01290156,49.0,3.912023,0.6321765,0.050489826676714394,False,False,7751.0,0,0,0,0,3,2,71,Inner Epidermis
102202,06_09_59__s2,Control_st11.25,xenopus,1258,2042,4544,A6,A9,E11,6,9,59,1258,1258,7.138073034044347,2042.0,7.6221747,2.0,1.0986123,0.09794319,22.0,3.1354942,1.077375,0.007292616226071104,False,False,2042.0,7,0,0,3,7,9,39,Dorsal Inner Mesoderm
102217,06_09_74__s2,Control_st11.25,xenopus,2539,9934,23244,A6,A9,G2,6,9,74,2539,2539,7.8399193600125825,9934.0,9.203819,0.0,0.0,0.0,35.0,3.583519,0.35232535,0.11872705018359854,False,False,9934.0,17,1,1,6,17,18,55,Dorsal Inner Mesoderm
102244,06_10_05__s2,Control_st11.25,xenopus,2039,5177,11915,A6,A10,A5,6,10,5,2039,2039,7.620705086838262,5177.0,8.552175,2.0,1.0986123,0.03863241,21.0,3.0910425,0.40564033,0.07649253731343285,False,False,5177.0,0,0,0,0,3,2,3,Inner Epidermis
102271,06_10_32__s2,Control_st11.25,xenopus,2382,7145,16587,A6,A10,C8,6,10,32,2382,2382,7.776115477098742,7145.0,8.874308,1.0,0.6931472,0.013995801,26.0,3.295837,0.36389083,0.08565737051792828,False,False,7145.0,16,2,2,2,15,16,74,Outer Neuroectoderm
102285,06_10_46__s2,Control_st11.25,xenopus,1748,4287,9801,A6,A10,D10,6,10,46,1748,1748,7.466799475018602,4287.0,8.363576,0.0,0.0,0.0,24.0,3.218876,0.55983204,0.04644412191582002,False,False,4287.0,9,1,1,1,9,10,28,Dorsal Inner Mesoderm
102353,06_11_18__s2,Control_st11.25,xenopus,2122,5073,11728,A6,A11,B6,6,11,18,2122,2122,7.660585461703256,5073.0,8.531885,1.0,0.6931472,0.019712202,42.0,3.7612002,0.8279125,0.06125827814569536,False,False,5073.0,9,1,1,1,9,10,28,Dorsal Inner Mesoderm
102405,06_11_70__s2,Control_st11.25,xenopus,2242,6994,16066,A6,A11,F10,6,11,70,2242,2242,7.715569534520208,6994.0,8.852951,0.0,0.0,0.0,48.0,3.8918202,0.68630254,0.021630615640598996,False,False,6994.0,6,0,0,4,6,6,31,Inner Neuroectoderm
102435,06_12_04__s2,Control_st11.25,xenopus,2468,7883,18115,A6,A12,A4,6,12,4,2468,2468,7.81156848934518,7883.0,8.97259,5.0,1.7917595,0.06342763,31.0,3.465736,0.39325127,0.01941747572815534,False,False,7883.0,1,2,2,2,1,1,1,Outer Epidermis
102459,06_12_28__s2,Control_st11.25,xenopus,2694,10183,23373,A6,A12,C4,6,12,28,2694,2694,7.899153483343097,10183.0,9.228573,0.0,0.0,0.0,61.0,4.1271343,0.59903765,0.03918918918918919,False,False,10183.0,15,1,1,1,0,5,19,Dorsal Inner Mesoderm
102467,06_12_36__s2,Control_st11.25,xenopus,1852,3994,9190,A6,A12,C12,6,12,36,1852,1852,7.52456122628536,3994.0,8.292799,0.0,0.0,0.0,19.0,2.9957323,0.47571355,0.10829493087557603,False,False,3994.0,17,2,2,6,17,18,66,Dorsal Outer Mesoderm
102473,06_12_42__s2,Control_st11.25,xenopus,2763,9778,22886,A6,A12,D6,6,12,42,2763,2763,7.92443418488756,9778.0,9.187992,3.0,1.3862944,0.030681122,40.0,3.713572,0.40908164,0.03189493433395872,False,False,9778.0,3,0,0,0,5,4,11,Inner Neuroectoderm
102484,06_12_53__s2,Control_st11.25,xenopus,2472,8318,19170,A6,A12,E5,6,12,53,2472,2472,7.813187267521416,8318.0,9.026298,0.0,0.0,0.0,34.0,3.5553482,0.4087521,0.038076152304609215,False,False,8318.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
102515,06_12_84__s2,Control_st11.25,xenopus,2935,11082,26248,A6,A12,G12,6,12,84,2935,2935,7.984803389734406,11082.0,9.313168,2.0,1.0986123,0.018047284,56.0,4.0430512,0.50532395,0.03189493433395872,False,False,11082.0,3,0,0,0,5,4,14,Inner Neuroectoderm
102526,06_12_95__s2,Control_st11.25,xenopus,2192,6202,14273,A6,A12,H11,6,12,95,2192,2192,7.693025748417888,6202.0,8.732788,2.0,1.0986123,0.032247663,30.0,3.4339871,0.48371494,0.030006123698714027,False,False,6202.0,11,2,2,2,11,8,51,Outer Epidermis
102537,06_13_10__s2,Control_st11.25,xenopus,2705,9640,22075,A6,B1,A10,6,13,10,2705,2705,7.903226808730733,9640.0,9.17378,0.0,0.0,0.0,34.0,3.5553482,0.3526971,0.07867298578199053,False,False,9640.0,17,2,2,6,15,16,61,Ventral Outer Mesoderm
