leiden_10.0,Anterior Neural Crest,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pharyngeal Primordium,Anterior Pre-placodal Region,Basal Cells,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Primordium,Lateral Mesoderm,Liver Primordium,Midgut Primordium,Neural Crest,Notochord,Notoplate,Other,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pancreatic Primordium,Pharyngeal Mesoderm,Pharyngeal Primordium,Posterior Neural Crest,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
70,0.0,0.0,0.0,0.0,0.0,35.82089552238806,0.0,0.0,7.462686567164178,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,7.462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76119402985074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,6.0606060606060606,1.5151515151515151,0.0,0.0,0.0,51.515151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,31.818181818181817,0.0,1.5151515151515151,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,40.0,0.0,1.5384615384615385,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,10.76923076923077,0.0,0.0,4.615384615384616,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.38461538461539,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153846153846154,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.5625,32.8125,4.6875,6.25,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,3.125,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1875,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,4.761904761904762,0.0,0.0,0.0,3.1746031746031744,0.0,0.0,7.936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53968253968253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22033898305084,0.0,0.0,0.0,0.0,0.0,0.0,6.779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,3.7037037037037033,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.0,3.7037037037037033,5.555555555555555,0.0,0.0,59.25925925925925,0.0,0.0,14.814814814814813,7.4074074074074066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0,1.8518518518518516,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,19.230769230769234,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,15.384615384615385,0.0,1.9230769230769231,1.9230769230769231,0.0,0.0,0.0,5.769230769230769,36.53846153846153,5.769230769230769,9.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,13.86861313868613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,0.0,0.0,0.0,1.4598540145985401,0.0,0.0,78.83211678832117,0.0,0.0,0.0,0.0,0.0,0.7299270072992701,4.37956204379562
80,0.0,0.0,0.0,0.0,16.3265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53061224489796,0.0,55.10204081632652,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,53.06122448979592,0.0,0.0,44.89795918367347
82,0.0,0.0,0.0,0.0,0.0,0.0,8.16326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,89.79591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333333334,0.0,0.0,6.25
84,0.0,36.17021276595745,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.808510638297875,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,6.382978723404255,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.404255319148938,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.0,25.53191489361702,0.0,40.42553191489361,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,40.0,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,8.88888888888889,26.666666666666668,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,31.11111111111111,0.0,0.0,64.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,84.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.476190476190474,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0
9,0.0,5.109489051094891,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,0.0,66.42335766423358,0.0,0.0,0.0,0.0,0.0,27.00729927007299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,0.0,0.0,0.0
90,2.380952380952381,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,54.761904761904766,0.0,0.0,0.0,0.0,0.0,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.904761904761903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,86.48648648648648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0
93,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,27.77777777777778,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0,0.0,41.66666666666667,0.0,0.0,0.0,4.166666666666666,0.0,0.0,20.833333333333336
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
