,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.15,leiden_0.2,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
93260,11_12_46__s2,MO_st11.25,xenopus,2622,8263,19009,A11,A12,D10,11,12,46,2622,2622,7.872073979866873,8263.0,9.019664,6.0,1.9459101,0.07261285,48.0,3.8918202,0.5809028,0.04361617763679619,False,False,8263.0,1,0,1,0,2,6,36,Dorsal Inner Mesoderm
93306,11_12_92__s2,MO_st11.25,xenopus,1658,3630,8516,A11,A12,H8,11,12,92,1658,1658,7.413970290190444,3630.0,8.197264,2.0,1.0986123,0.05509642,17.0,2.8903718,0.46831957,0.10224438902743141,False,False,3630.0,0,0,0,0,0,3,50,Neural Plate Border
93314,11_13_04__s2,MO_st11.25,xenopus,3186,13808,31938,A11,B1,A4,11,13,4,3186,3186,8.066835314417336,13808.0,9.533076,3.0,1.3862944,0.021726536,64.0,4.1743875,0.4634994,0.03038674033149172,False,False,13808.0,5,2,2,2,3,0,8,Outer Epidermis
93319,11_13_09__s2,MO_st11.25,xenopus,2947,11067,25876,A11,B1,A9,11,13,9,2947,2947,7.988882253309227,11067.0,9.311813,8.0,2.1972246,0.07228698,52.0,3.9702919,0.46986538,0.06744868035190614,False,False,11067.0,0,0,0,0,0,5,20,Neural Plate Border
93325,11_13_15__s2,MO_st11.25,xenopus,3327,14376,33099,A11,B1,B3,11,13,15,3327,3327,8.1101268019411,14376.0,9.573385,5.0,1.7917595,0.03478019,70.0,4.26268,0.48692262,0.2108559498956159,False,False,14376.0,10,1,4,4,9,12,2,Unidentified Cluster
93329,11_13_19__s2,MO_st11.25,xenopus,2700,11777,26821,A11,B1,B7,11,13,19,2700,2700,7.901377353792616,11777.0,9.373989,0.0,0.0,0.0,43.0,3.7841897,0.36511844,0.11716621253405993,False,False,11777.0,10,1,4,4,9,12,44,Unidentified Cluster
93369,11_13_59__s2,MO_st11.25,xenopus,3395,23714,53547,A11,B1,E11,11,13,59,3395,3395,8.130353547431238,23714.0,10.073863,1.0,0.6931472,0.0042169183,114.0,4.744932,0.4807287,0.09890109890109888,False,False,23714.0,4,2,2,2,3,19,66,Outer Epidermis
93409,11_14_03__s2,MO_st11.25,xenopus,3078,12415,28515,A11,B2,A3,11,14,3,3078,3078,8.0323601479245,12415.0,9.426742,2.0,1.0986123,0.016109545,46.0,3.8501475,0.37051955,0.034782608695652174,False,False,12415.0,0,0,0,0,0,1,31,Inner Neuroectoderm
93452,11_14_46__s2,MO_st11.25,xenopus,2137,5924,13751,A11,B2,D10,11,14,46,2137,2137,7.6676260915849905,5924.0,8.686936,15.0,2.7725887,0.2532073,37.0,3.637586,0.624578,0.07889125799573561,False,False,5924.0,7,1,1,1,1,16,52,Dorsal Inner Mesoderm
93471,11_14_65__s2,MO_st11.25,xenopus,3966,21124,49501,A11,B2,F5,11,14,65,3966,3966,8.28576542051433,21124.0,9.958213,7.0,2.0794415,0.03313766,88.0,4.4886365,0.41658777,0.22077922077922085,False,False,21124.0,4,2,2,2,3,19,66,Ventral Outer Mesoderm
93477,11_14_71__s2,MO_st11.25,xenopus,3320,13936,31997,A11,B2,F11,11,14,71,3320,3320,8.108021221376747,13936.0,9.542302,16.0,2.8332133,0.114810556,65.0,4.189655,0.4664179,0.04361617763679619,False,False,13936.0,9,0,0,0,8,5,16,Inner Neuroectoderm
93485,11_14_79__s2,MO_st11.25,xenopus,1984,4775,11214,A11,B2,G7,11,14,79,1984,1984,7.59337419312129,4775.0,8.471358,9.0,2.3025851,0.18848167,28.0,3.3672957,0.5863874,0.07407407407407407,False,False,4775.0,0,0,0,0,0,1,34,Inner Neuroectoderm
93506,11_15_04__s2,MO_st11.25,xenopus,2790,10583,24968,A11,B3,A4,11,15,4,2790,2790,7.934155233536322,10583.0,9.267098,4.0,1.609438,0.037796468,55.0,4.0253515,0.5197014,0.018573996405032954,False,False,10583.0,9,0,0,0,8,5,30,Inner Neuroectoderm
93516,11_15_14__s2,MO_st11.25,xenopus,2387,7106,16568,A11,B3,B2,11,15,14,2387,2387,7.778211474512493,7106.0,8.868835,1.0,0.6931472,0.014072615,47.0,3.871201,0.6614129,0.06538461538461537,False,False,7106.0,2,0,0,0,0,3,56,Neural Plate Border
93531,11_15_29__s2,MO_st11.25,xenopus,2455,7420,17003,A11,B3,C5,11,15,29,2455,2455,7.806289289267033,7420.0,8.912069,1.0,0.6931472,0.013477089,28.0,3.3672957,0.3773585,0.12133891213389121,False,False,7420.0,3,1,1,1,6,4,73,Dorsal Inner Mesoderm
93553,11_15_51__s2,MO_st11.25,xenopus,2386,6483,15262,A11,B3,E3,11,15,51,2386,2386,7.77779262633883,6483.0,8.777093,3.0,1.3862944,0.04627487,40.0,3.713572,0.6169983,0.11318242343541943,False,False,6483.0,0,0,0,0,0,3,74,Neural Plate Border
93555,11_15_53__s2,MO_st11.25,xenopus,1681,3322,7449,A11,B3,E5,11,15,53,1681,1681,7.427738840532894,3322.0,8.1086235,6.0,1.9459101,0.18061408,59.0,4.0943446,1.7760385,0.011419249592169656,False,False,3322.0,8,0,0,0,4,2,63,Inner Neuroectoderm
93558,11_15_56__s2,MO_st11.25,xenopus,2567,9343,21832,A11,B3,E8,11,15,56,2567,2567,7.850882664809852,9343.0,9.142489,6.0,1.9459101,0.0642192,34.0,3.5553482,0.3639088,0.1512195121951219,False,False,9343.0,10,1,4,4,9,12,44,Unidentified Cluster
93586,11_15_84__s2,MO_st11.25,xenopus,2889,11902,28364,A11,B3,G12,11,15,84,2889,2889,7.969011781106478,11902.0,9.384545,1.0,0.6931472,0.008401949,69.0,4.248495,0.5797345,0.03253182461103253,False,False,11902.0,3,1,1,1,6,10,21,Ventral Inner Mesoderm
93612,11_16_14__s2,MO_st11.25,xenopus,1772,3990,9717,A11,B4,B2,11,16,14,1772,1772,7.480428306074208,3990.0,8.291797,9.0,2.3025851,0.22556391,37.0,3.637586,0.9273183,0.024516129032258062,False,False,3990.0,2,0,0,0,4,2,47,Neural Plate Border
93633,11_16_35__s2,MO_st11.25,xenopus,2533,7600,17698,A11,B4,C11,11,16,35,2533,2533,7.837554360881084,7600.0,8.936035,0.0,0.0,0.0,49.0,3.912023,0.6447368,0.017028772753963594,False,False,7600.0,0,0,0,0,0,1,42,Inner Epidermis
93640,11_16_42__s2,MO_st11.25,xenopus,2016,5094,12026,A11,B4,D6,11,16,42,2016,2016,7.6093665379542115,5094.0,8.536015,0.0,0.0,0.0,27.0,3.3322046,0.5300353,0.06538461538461537,False,False,5094.0,6,1,1,1,1,9,46,Dorsal Inner Mesoderm
93652,11_16_54__s2,MO_st11.25,xenopus,2489,7297,17088,A11,B4,E6,11,16,54,2489,2489,7.820037989458753,7297.0,8.895355,0.0,0.0,0.0,32.0,3.4965076,0.43853638,0.05957836846929423,False,False,7297.0,0,0,0,0,0,1,31,Inner Epidermis
93685,11_16_87__s2,MO_st11.25,xenopus,2565,8824,20822,A11,B4,H3,11,16,87,2565,2565,7.850103545175582,8824.0,9.085344,0.0,0.0,0.0,52.0,3.9702919,0.5893019,0.05957836846929423,False,False,8824.0,10,1,4,4,9,12,2,Unidentified Cluster
93737,11_17_43__s2,MO_st11.25,xenopus,2642,8352,19309,A11,B5,D7,11,17,43,2642,2642,7.879669914604289,8352.0,9.030376,3.0,1.3862944,0.03591954,75.0,4.3307333,0.8979885,0.10573248407643308,False,False,8352.0,7,1,1,1,1,9,40,Dorsal Inner Endoderm
93757,11_17_63__s2,MO_st11.25,xenopus,2581,8416,19903,A11,B5,F3,11,17,63,2581,2581,7.856319571406588,8416.0,9.038009,2.0,1.0986123,0.023764258,43.0,3.7841897,0.51093155,0.03364352183249821,False,False,8416.0,1,0,0,0,2,8,62,Neural Plate Border
93773,11_17_79__s2,MO_st11.25,xenopus,1981,5412,12965,A11,B5,G7,11,17,79,1981,1981,7.591861714889934,5412.0,8.596559,15.0,2.7725887,0.27716187,22.0,3.1354942,0.40650403,0.09890109890109888,False,False,5412.0,12,1,3,3,10,13,25,Outer Neuroectoderm
93778,11_17_84__s2,MO_st11.25,xenopus,2886,11290,27175,A11,B5,G12,11,17,84,2886,2886,7.967973179662935,11290.0,9.331761,8.0,2.1972246,0.070859164,50.0,3.9318256,0.44286978,0.05263157894736842,False,False,11290.0,6,1,1,1,1,9,3,Dorsal Inner Endoderm
93794,11_18_04__s2,MO_st11.25,xenopus,2895,11850,26659,A11,B6,A4,11,18,4,2895,2895,7.971085753505607,11850.0,9.380168,3.0,1.3862944,0.025316456,69.0,4.248495,0.5822785,0.05776173285198557,False,False,11850.0,7,1,1,1,1,16,52,Dorsal Inner Mesoderm
93798,11_18_08__s2,MO_st11.25,xenopus,2510,6938,15810,A11,B6,A8,11,18,8,2510,2510,7.828436359157585,6938.0,8.844913,2.0,1.0986123,0.02882675,65.0,4.189655,0.93686944,0.035950110051357294,False,False,6938.0,3,0,1,1,6,4,65,Dorsal Inner Mesoderm
93833,11_18_43__s2,MO_st11.25,xenopus,3549,15935,37022,A11,B6,D7,11,18,43,3549,3549,8.174702882469461,15935.0,9.676336,4.0,1.609438,0.025101978,80.0,4.394449,0.50203955,0.03364352183249821,False,False,15935.0,0,0,0,0,0,5,20,Neural Plate Border
93870,11_18_80__s2,MO_st11.25,xenopus,3178,14243,32760,A11,B6,G8,11,18,80,3178,3178,8.064321960910803,14243.0,9.564091,1.0,0.6931472,0.0070209927,86.0,4.465908,0.60380536,0.01937046004842615,False,False,14243.0,6,1,1,1,1,9,3,Ventral Inner Endoderm
93874,11_18_84__s2,MO_st11.25,xenopus,3170,15549,36585,A11,B6,G12,11,18,84,3170,3170,8.061802274538348,15549.0,9.651816,1.0,0.6931472,0.0064312816,111.0,4.7184987,0.71387225,0.020183486238532115,False,False,15549.0,6,1,1,1,1,9,46,Ventral Inner Endoderm
93875,11_18_85__s2,MO_st11.25,xenopus,2008,5087,11628,A11,B6,H1,11,18,85,2008,2008,7.605392364814935,5087.0,8.53464,3.0,1.3862944,0.058973853,24.0,3.218876,0.47179082,0.08143322475570033,False,False,5087.0,7,1,1,1,1,17,4,Dorsal Inner Endoderm
93902,11_19_16__s2,MO_st11.25,xenopus,2639,9133,20888,A11,B7,B4,11,19,16,2639,2639,7.878534196140362,9133.0,9.119759,1.0,0.6931472,0.010949305,69.0,4.248495,0.755502,0.02735156771180787,False,False,9133.0,9,0,0,0,2,5,67,Inner Neuroectoderm
93918,11_19_32__s2,MO_st11.25,xenopus,2679,8789,20178,A11,B7,C8,11,19,32,2679,2679,7.893572073504902,8789.0,9.08137,7.0,2.0794415,0.079645015,38.0,3.6635616,0.43235862,0.02735156771180787,False,False,8789.0,0,0,0,0,0,1,22,Inner Epidermis
93936,11_19_50__s2,MO_st11.25,xenopus,2904,11749,28049,A11,B7,E2,11,19,50,2904,2904,7.974188669286011,11749.0,9.371609,1.0,0.6931472,0.008511363,65.0,4.189655,0.5532386,0.018573996405032954,False,False,11749.0,6,1,1,1,1,9,3,Ventral Inner Endoderm
94013,11_20_31__s2,MO_st11.25,xenopus,1183,1974,4381,A11,B8,C7,11,20,31,1183,1183,7.076653815443951,1974.0,7.5883236,18.0,2.944439,0.9118541,1.0,0.6931472,0.050658565,0.054290718038528904,False,False,1974.0,15,3,5,5,11,18,81,Unidentified Cluster
94014,11_20_32__s2,MO_st11.25,xenopus,2484,8081,18095,A11,B8,C8,11,20,32,2484,2484,7.818027938530729,8081.0,8.997395,1.0,0.6931472,0.012374706,59.0,4.0943446,0.73010767,0.046454767726161375,False,False,8081.0,0,0,0,0,0,3,74,Inner Epidermis
94022,11_20_40__s2,MO_st11.25,xenopus,2162,5865,13184,A11,B8,D4,11,20,40,2162,2162,7.679251425953058,5865.0,8.6769285,0.0,0.0,0.0,29.0,3.4011974,0.49445868,0.021861336664584632,False,False,5865.0,2,0,0,0,2,8,68,Neural Plate Border
94033,11_20_51__s2,MO_st11.25,xenopus,1584,2959,6785,A11,B8,E3,11,20,51,1584,1584,7.368339686311381,2959.0,7.9929447,0.0,0.0,0.0,47.0,3.871201,1.5883744,0.011419249592169656,False,False,2959.0,8,0,0,0,4,2,10,Inner Epidermis
94043,11_20_61__s2,MO_st11.25,xenopus,2601,7944,18050,A11,B8,F1,11,20,61,2601,2601,7.86403565907245,7944.0,8.980298,4.0,1.609438,0.05035247,41.0,3.7376697,0.5161128,0.08407079646017698,False,False,7944.0,0,0,0,0,0,1,22,Inner Neuroectoderm
94056,11_20_74__s2,MO_st11.25,xenopus,2035,4995,11519,A11,B8,G2,11,20,74,2035,2035,7.618742377670413,4995.0,8.516393,0.0,0.0,0.0,36.0,3.6109178,0.72072077,0.02834008097165992,False,False,4995.0,2,0,0,0,4,2,47,Neural Plate Border
94075,11_20_93__s2,MO_st11.25,xenopus,2605,8385,19181,A11,B8,H9,11,20,93,2605,2605,7.8655717576847906,8385.0,9.034319,3.0,1.3862944,0.035778172,30.0,3.4339871,0.35778174,0.021013597033374534,False,False,8385.0,4,2,2,2,3,0,1,Cement Gland Primordium
94094,11_21_16__s2,MO_st11.25,xenopus,2344,8333,19739,A11,B9,B4,11,21,16,2344,2344,7.76004068088038,8333.0,9.028099,1.0,0.6931472,0.01200048,34.0,3.5553482,0.40801632,0.06958250497017893,False,False,8333.0,13,1,3,3,7,14,9,Dorsal Outer Endoderm
94170,11_21_92__s2,MO_st11.25,xenopus,2442,7507,17991,A11,B9,H8,11,21,92,2442,2442,7.8009820712577405,7507.0,8.923724,1.0,0.6931472,0.0133209005,38.0,3.6635616,0.50619423,0.1702127659574468,False,False,7507.0,5,2,2,2,5,11,7,Outer Neuroectoderm
94171,11_21_93__s2,MO_st11.25,xenopus,2278,6218,14805,A11,B9,H9,11,21,93,2278,2278,7.731492029245684,6218.0,8.735364,0.0,0.0,0.0,31.0,3.465736,0.49855256,0.02834008097165992,False,False,6218.0,3,1,1,1,6,4,51,Dorsal Inner Mesoderm
94172,11_21_94__s2,MO_st11.25,xenopus,2894,10116,24246,A11,B9,H10,11,21,94,2894,2894,7.970740390007095,10116.0,9.221972,32.0,3.4965076,0.31633055,69.0,4.248495,0.6820878,0.05263157894736842,False,False,10116.0,1,0,1,0,2,6,29,Ventral Inner Mesoderm
94202,11_22_28__s2,MO_st11.25,xenopus,2861,9556,22755,A11,B10,C4,11,22,28,2861,2861,7.959275960116396,9556.0,9.16503,3.0,1.3862944,0.03139389,63.0,4.158883,0.65927166,0.02935153583617747,False,False,9556.0,0,0,0,0,0,1,31,Inner Epidermis
94216,11_22_42__s2,MO_st11.25,xenopus,2178,5846,13857,A11,B10,D6,11,22,42,2178,2178,7.68662133494462,5846.0,8.673684,1.0,0.6931472,0.017105713,31.0,3.465736,0.5302771,0.01937046004842615,False,False,5846.0,2,0,0,0,4,2,11,Neural Plate Border
94219,11_22_45__s2,MO_st11.25,xenopus,1893,4647,10844,A11,B10,D9,11,22,45,1893,1893,7.546446273746024,4647.0,8.444192,0.0,0.0,0.0,30.0,3.4339871,0.6455778,0.034782608695652174,False,False,4647.0,11,2,2,2,5,7,0,Outer Epidermis
94226,11_22_52__s2,MO_st11.25,xenopus,2011,4781,10940,A11,B10,E4,11,22,52,2011,2011,7.60688453121963,4781.0,8.472614,0.0,0.0,0.0,38.0,3.6635616,0.79481274,0.034782608695652174,False,False,4781.0,3,1,1,1,6,4,60,Dorsal Inner Mesoderm
94274,11_23_04__s2,MO_st11.25,xenopus,2463,7929,17925,A11,B11,A4,11,23,4,2463,2463,7.80954132465341,7929.0,8.978408,0.0,0.0,0.0,38.0,3.6635616,0.47925338,0.02935153583617747,False,False,7929.0,5,2,2,2,3,0,6,Outer Neuroectoderm
94297,11_23_27__s2,MO_st11.25,xenopus,2454,7560,17142,A11,B11,C3,11,23,27,2454,2454,7.805882040228621,7560.0,8.930758,4.0,1.609438,0.052910052,49.0,3.912023,0.6481481,0.05957836846929423,False,False,7560.0,0,0,0,0,0,1,34,Ciliated Epidermal Progenitor
94303,11_23_33__s2,MO_st11.25,xenopus,2613,7997,18366,A11,B11,C9,11,23,33,2613,2613,7.868636894184167,7997.0,8.986947,2.0,1.0986123,0.025009379,34.0,3.5553482,0.42515942,0.040926640926640924,False,False,7997.0,1,0,1,0,2,6,36,Dorsal Inner Mesoderm
94328,11_23_58__s2,MO_st11.25,xenopus,2756,9916,22919,A11,B11,E10,11,23,58,2756,2756,7.921898411023797,9916.0,9.202005,1.0,0.6931472,0.010084712,48.0,3.8918202,0.4840662,0.038374717832957116,False,False,9916.0,4,2,2,2,3,0,6,Cement Gland Primordium
94341,11_23_71__s2,MO_st11.25,xenopus,2471,9323,21025,A11,B11,F11,11,23,71,2471,2471,7.812782818577581,9323.0,9.140347,1.0,0.6931472,0.010726161,41.0,3.7376697,0.4397726,0.035950110051357294,False,False,9323.0,4,2,2,2,3,19,66,Dorsal Outer Mesoderm
94345,11_23_75__s2,MO_st11.25,xenopus,3009,11412,26561,A11,B11,G3,11,23,75,3009,3009,8.009695357742922,11412.0,9.342508,3.0,1.3862944,0.026288116,61.0,4.1271343,0.53452504,0.08680947012401354,False,False,11412.0,1,0,1,0,2,6,29,Dorsal Inner Mesoderm
94354,11_23_84__s2,MO_st11.25,xenopus,2626,11458,26385,A11,B11,G12,11,23,84,2626,2626,7.87359778968554,11458.0,9.346531,0.0,0.0,0.0,37.0,3.637586,0.32291847,0.05776173285198557,False,False,11458.0,13,1,3,3,7,14,9,Dorsal Outer Endoderm
94359,11_23_89__s2,MO_st11.25,xenopus,2277,6057,13718,A11,B11,H5,11,23,89,2277,2277,7.731053144007127,6057.0,8.709135,5.0,1.7917595,0.08254912,30.0,3.4339871,0.49529472,0.03253182461103253,False,False,6057.0,2,0,0,0,4,2,11,Neural Plate Border
94390,11_24_24__s2,MO_st11.25,xenopus,2809,10598,24274,A11,B12,B12,11,24,24,2809,2809,7.940939762327791,10598.0,9.268515,3.0,1.3862944,0.028307227,61.0,4.1271343,0.5755803,0.023611997447351627,False,False,10598.0,6,1,1,1,1,10,19,Ventral Inner Mesoderm
94397,11_24_31__s2,MO_st11.25,xenopus,2647,8665,19790,A11,B12,C7,11,24,31,2647,2647,7.881559917056899,8665.0,9.0671625,0.0,0.0,0.0,38.0,3.6635616,0.43854588,0.03364352183249821,False,False,8665.0,9,0,0,0,8,5,16,Neural Plate Border
94404,11_24_38__s2,MO_st11.25,xenopus,2194,5876,13860,A11,B12,D2,11,24,38,2194,2194,7.693937325509272,5876.0,8.678802,0.0,0.0,0.0,37.0,3.637586,0.62968004,0.04945515507124895,False,False,5876.0,2,0,0,0,4,2,11,Neural Plate Border
94408,11_24_42__s2,MO_st11.25,xenopus,2347,7195,16630,A11,B12,D6,11,24,42,2347,2347,7.761319180947987,7195.0,8.881281,2.0,1.0986123,0.02779708,44.0,3.8066626,0.6115358,0.05263157894736842,False,False,7195.0,11,2,2,2,5,7,0,Outer Epidermis
94426,11_24_60__s2,MO_st11.25,xenopus,2871,10658,24920,A11,B12,E12,11,24,60,2871,2871,7.962763930168115,10658.0,9.274159,0.0,0.0,0.0,52.0,3.9702919,0.48789644,0.038374717832957116,False,False,10658.0,5,2,2,2,3,0,6,Outer Neuroectoderm
94432,11_24_66__s2,MO_st11.25,xenopus,4199,24287,57173,A11,B12,F6,11,24,66,4199,4199,8.34283980427146,24287.0,10.097737,3.0,1.3862944,0.012352287,114.0,4.744932,0.4693869,0.08680947012401354,False,False,24287.0,1,0,0,0,2,8,71,Inner Neuroectoderm
94433,11_24_67__s2,MO_st11.25,xenopus,3087,11620,26472,A11,B12,F7,11,24,67,3087,3087,8.035278911144667,11620.0,9.360569,3.0,1.3862944,0.025817556,64.0,4.1743875,0.5507745,0.023611997447351627,False,False,11620.0,4,2,2,2,3,0,1,Cement Gland Primordium
94469,11_25_07__s2,MO_st11.25,xenopus,2102,6360,14962,A11,C1,A7,11,25,7,2102,2102,7.6511201757027,6360.0,8.757941,3.0,1.3862944,0.047169812,33.0,3.5263605,0.5188679,0.01342281879194631,False,False,6360.0,6,1,1,1,1,10,27,Ventral Inner Mesoderm
94488,11_25_26__s2,MO_st11.25,xenopus,1809,4028,9587,A11,C1,C2,11,25,26,1809,1809,7.501082124259871,4028.0,8.301273,2.0,1.0986123,0.04965243,20.0,3.0445225,0.49652433,0.03038674033149172,False,False,4028.0,2,0,0,0,4,8,41,Neural Plate Border
94521,11_25_59__s2,MO_st11.25,xenopus,1007,1463,3435,A11,C1,E11,11,25,59,1007,1007,6.915723448631314,1463.0,7.2889276,2.0,1.0986123,0.1367054,18.0,2.944439,1.2303486,0.010775862068965516,False,False,1463.0,8,0,0,0,4,2,10,Inner Neuroectoderm
94528,11_25_66__s2,MO_st11.25,xenopus,2390,6907,16346,A11,C1,F6,11,25,66,2390,2390,7.779466967458324,6907.0,8.840435,1.0,0.6931472,0.014478066,30.0,3.4339871,0.43434197,0.06958250497017893,False,False,6907.0,1,0,0,0,2,6,12,Neural Plate Border
94540,11_25_78__s2,MO_st11.25,xenopus,1559,3652,8531,A11,C1,G6,11,25,78,1559,1559,7.352441100243583,3652.0,8.203304,3.0,1.3862944,0.082146764,19.0,2.9957323,0.52026284,0.20161290322580644,False,False,3652.0,1,0,1,1,2,6,59,Dorsal Inner Mesoderm
94634,11_26_76__s2,MO_st11.25,xenopus,2538,8780,20022,A11,C2,G4,11,26,76,2538,2538,7.839525581704678,8780.0,9.080345,3.0,1.3862944,0.034168568,30.0,3.4339871,0.34168565,0.035950110051357294,False,False,8780.0,10,1,4,4,9,12,2,Unidentified Cluster
94649,11_26_91__s2,MO_st11.25,xenopus,1986,4417,10406,A11,C2,H7,11,26,91,1986,1986,7.594381242551817,4417.0,8.393442,2.0,1.0986123,0.045279603,51.0,3.9512436,1.1546298,0.04361617763679619,False,False,4417.0,7,1,1,1,1,17,4,Dorsal Inner Endoderm
94663,11_27_09__s2,MO_st11.25,xenopus,1988,5062,11484,A11,C3,A9,11,27,9,1988,1988,7.5953872788539725,5062.0,8.529715,1.0,0.6931472,0.019755038,32.0,3.4965076,0.6321612,0.06338694418164618,False,False,5062.0,14,1,3,3,7,15,15,Dorsal Outer Mesoderm
94671,11_27_17__s2,MO_st11.25,xenopus,2474,7654,17244,A11,C3,B5,11,27,17,2474,2474,7.813995675002791,7654.0,8.943114,1.0,0.6931472,0.013065064,46.0,3.8501475,0.6009929,0.021013597033374534,False,False,7654.0,4,2,2,2,3,0,32,Outer Epidermis
94682,11_27_28__s2,MO_st11.25,xenopus,3235,11605,26407,A11,C3,C4,11,27,28,3235,3235,8.082093278178382,11605.0,9.359278,4.0,1.609438,0.034467902,53.0,3.988984,0.45669967,0.17733089579524675,False,False,11605.0,9,0,0,0,8,5,16,Neural Plate Border
94705,11_27_51__s2,MO_st11.25,xenopus,2764,9254,21398,A11,C3,E3,11,27,51,2764,2764,7.9247959139564355,9254.0,9.132919,0.0,0.0,0.0,39.0,3.6888795,0.42143938,0.03364352183249821,False,False,9254.0,0,0,0,0,0,3,35,Neural Plate Border
94722,11_27_68__s2,MO_st11.25,xenopus,2809,10491,24395,A11,C3,F8,11,27,68,2809,2809,7.940939762327791,10491.0,9.2583685,5.0,1.7917595,0.0476599,58.0,4.0775375,0.55285484,0.06145251396648045,False,False,10491.0,0,0,0,0,0,3,56,Neural Plate Border
94731,11_27_77__s2,MO_st11.25,xenopus,2833,11967,27227,A11,C3,G5,11,27,77,2833,2833,7.949444420250626,11967.0,9.389992,2.0,1.0986123,0.016712626,54.0,4.0073333,0.45124093,0.035950110051357294,False,False,11967.0,6,1,1,1,6,10,27,Dorsal Inner Endoderm
94755,11_28_05__s2,MO_st11.25,xenopus,2950,10971,24976,A11,C4,A5,11,28,5,2950,2950,7.989899374942939,10971.0,9.303102,0.0,0.0,0.0,57.0,4.060443,0.5195515,0.015544041450777204,False,False,10971.0,0,0,0,0,0,1,31,Inner Epidermis
94766,11_28_16__s2,MO_st11.25,xenopus,2368,7263,16590,A11,C4,B4,11,28,16,2368,2368,7.7702232041587855,7263.0,8.890686,0.0,0.0,0.0,28.0,3.3672957,0.38551563,0.054290718038528904,False,False,7263.0,4,2,2,2,3,0,49,Outer Epidermis
94796,11_28_46__s2,MO_st11.25,xenopus,3803,18322,42122,A11,C4,D10,11,28,46,3803,3803,8.24380842366528,18322.0,9.815912,12.0,2.5649493,0.06549504,85.0,4.454347,0.46392316,0.12571428571428572,False,False,18322.0,7,1,1,1,6,16,57,Dorsal Inner Mesoderm
94797,11_28_47__s2,MO_st11.25,xenopus,2442,6588,15109,A11,C4,D11,11,28,47,2442,2442,7.8009820712577405,6588.0,8.793157,4.0,1.609438,0.06071645,37.0,3.637586,0.5616272,0.039634146341463415,False,False,6588.0,2,0,0,0,4,2,47,Neural Plate Border
94799,11_28_49__s2,MO_st11.25,xenopus,2693,9470,21862,A11,C4,E1,11,28,49,2693,2693,7.898782356970309,9470.0,9.15599,0.0,0.0,0.0,49.0,3.912023,0.51742345,0.04793388429752066,False,False,9470.0,1,0,1,0,2,6,36,Dorsal Inner Mesoderm
94802,11_28_52__s2,MO_st11.25,xenopus,2631,8775,19960,A11,C4,E4,11,28,52,2631,2631,7.875499292445208,8775.0,9.079776,5.0,1.7917595,0.056980055,34.0,3.5553482,0.3874644,0.04793388429752066,False,False,8775.0,2,0,0,0,2,8,62,Neural Plate Border
94805,11_28_55__s2,MO_st11.25,xenopus,2381,7490,17110,A11,C4,E7,11,28,55,2381,2381,7.775695749915245,7490.0,8.921457,0.0,0.0,0.0,23.0,3.1780539,0.3070761,0.04361617763679619,False,False,7490.0,10,1,4,4,9,12,44,Unidentified Cluster
94814,11_28_64__s2,MO_st11.25,xenopus,2853,10500,23942,A11,C4,F4,11,28,64,2853,2853,7.956476798036782,10500.0,9.259226,2.0,1.0986123,0.019047618,53.0,3.988984,0.5047619,0.012742382271468145,False,False,10500.0,4,2,2,2,3,0,1,Cement Gland Primordium
94833,11_28_83__s2,MO_st11.25,xenopus,3091,12070,27905,A11,C4,G11,11,28,83,3091,3091,8.036573409707312,12070.0,9.3985615,2.0,1.0986123,0.016570007,72.0,4.2904596,0.5965203,0.04225352112676056,False,False,12070.0,9,0,0,0,2,5,67,Inner Neuroectoderm
94871,11_29_25__s2,MO_st11.25,xenopus,2118,5772,13309,A11,C5,C1,11,29,25,2118,2118,7.6586995582682995,5772.0,8.660947,3.0,1.3862944,0.051975053,38.0,3.6635616,0.65835065,0.03038674033149172,False,False,5772.0,4,2,2,2,3,0,49,Outer Epidermis
94894,11_29_48__s2,MO_st11.25,xenopus,2596,8440,19070,A11,C5,D12,11,29,48,2596,2596,7.862112211662748,8440.0,9.040856,0.0,0.0,0.0,47.0,3.871201,0.556872,0.05263157894736842,False,False,8440.0,0,0,0,0,0,3,26,Neural Plate Border
94915,11_29_69__s2,MO_st11.25,xenopus,2660,9119,21280,A11,C5,F9,11,29,69,2660,2660,7.886457270977689,9119.0,9.118225,10.0,2.3978953,0.10966115,43.0,3.7841897,0.47154292,0.039634146341463415,False,False,9119.0,9,0,0,0,8,5,30,Inner Neuroectoderm
94925,11_29_79__s2,MO_st11.25,xenopus,2975,10719,24891,A11,C5,G7,11,29,79,2975,2975,7.998335395952982,10719.0,9.279866,2.0,1.0986123,0.018658457,48.0,3.8918202,0.44780293,0.015544041450777204,False,False,10719.0,4,2,2,2,3,0,1,Outer Epidermis
