,orig.ident,nCount_RNA,nFeature_RNA,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
05_11_85__s1,4,4648.0,1875,05_11_85__s1,all-well,xenopus,1875,4648,12170,A5,A11,H1,5,11,85,1875,1875,7.53689712956617,4648.0,8.444407421690585,1.0,0.6931471805599453,0.02151462994836489,22.0,3.1354942159291497,0.47332185886402756,0.07599999999999998,False,False,4648.0,9,0,3,9,10,31,Inner Epidermis
05_12_08__s1,4,2909.0,1405,05_12_08__s1,all-well,xenopus,1405,2909,7889,A5,A12,A8,5,12,8,1405,1405,7.2485040723706105,2909.0,7.975908360165538,0.0,0.0,0.0,11.0,2.4849066497880004,0.37813681677552424,0.1930261519302615,False,False,2909.0,9,0,0,9,0,15,Inner Epidermis
05_12_37__s1,4,3035.0,1397,05_12_37__s1,all-well,xenopus,1397,3035,7972,A5,A12,D1,5,12,37,1397,1397,7.242797922793756,3035.0,8.01829613851552,0.0,0.0,0.0,20.0,3.044522437723423,0.6589785831960462,0.030463576158940395,False,False,3035.0,11,1,1,0,12,20,Outer Neuroectoderm
05_12_93__s1,4,1920.0,1058,05_12_93__s1,all-well,xenopus,1058,1920,5094,A5,A12,H9,5,12,93,1058,1058,6.9650803456014065,1920.0,7.560601162768557,0.0,0.0,0.0,10.0,2.3978952727983707,0.5208333333333333,0.035414725069897485,False,False,1920.0,3,1,1,0,2,2,Outer Epidermis
05_13_02__s1,4,3140.0,1368,05_13_02__s1,all-well,xenopus,1368,3140,8513,A5,B1,A2,5,13,2,1368,1368,7.221835825288449,3140.0,8.052296499538647,0.0,0.0,0.0,16.0,2.833213344056216,0.5095541401273885,0.0346740638002774,False,False,3140.0,4,2,2,8,8,57,Ventral Inner Mesoderm
05_13_10__s1,4,3421.0,1421,05_13_10__s1,all-well,xenopus,1421,3421,8978,A5,B1,A10,5,13,10,1421,1421,7.259819610363186,3421.0,8.137980454452139,0.0,0.0,0.0,17.0,2.8903717578961645,0.4969307220111079,0.03616721465476749,False,False,3421.0,4,2,2,8,8,71,Ventral Inner Mesoderm
05_13_12__s1,4,3904.0,1641,05_13_12__s1,all-well,xenopus,1641,3904,10282,A5,B1,A12,5,13,12,1641,1641,7.403670290012373,3904.0,8.270013062273787,1.0,0.6931471805599453,0.025614754098360656,18.0,2.9444389791664403,0.4610655737704918,0.037708830548926014,False,False,3904.0,11,1,1,0,12,62,Outer Neuroectoderm
05_13_23__s1,4,4725.0,1859,05_13_23__s1,all-well,xenopus,1859,4725,12765,A5,B1,B11,5,13,23,1859,1859,7.528331766707247,4725.0,8.460834457746854,0.0,0.0,0.0,17.0,2.8903717578961645,0.35978835978835977,0.052111903455842025,False,False,4725.0,5,0,0,1,1,10,Inner Epidermis
05_13_72__s1,4,2362.0,1313,05_13_72__s1,all-well,xenopus,1313,2362,6486,A5,B1,F12,5,13,72,1313,1313,7.1808311990445555,2362.0,7.767687277186908,0.0,0.0,0.0,11.0,2.4849066497880004,0.46570702794242164,0.11811023622047244,False,False,2362.0,7,0,0,1,6,4,Inner Neuroectoderm
05_13_89__s1,4,4244.0,1825,05_13_89__s1,all-well,xenopus,1825,4244,11337,A5,B1,H5,5,13,89,1825,1825,7.509883061154913,4244.0,8.353497098745448,1.0,0.6931471805599453,0.0235626767200754,29.0,3.4011973816621555,0.6833176248821866,0.15271966527196656,False,False,4244.0,0,0,0,2,0,55,Inner Epidermis
05_13_96__s1,4,3311.0,1455,05_13_96__s1,all-well,xenopus,1455,3311,9172,A5,B1,H12,5,13,96,1455,1455,7.283448228756631,3311.0,8.10530751550515,0.0,0.0,0.0,12.0,2.5649493574615367,0.3624282694050136,0.032520325203252036,False,False,3311.0,9,0,3,9,10,3,Inner Neuroectoderm
05_14_02__s1,4,1879.0,1100,05_14_02__s1,all-well,xenopus,1100,1879,5032,A5,B2,A2,5,14,2,1100,1100,7.00397413672268,1879.0,7.539027055823995,0.0,0.0,0.0,8.0,2.1972245773362196,0.4257583821181479,0.014054054054054054,False,False,1879.0,1,0,0,3,11,54,Inner Neuroectoderm
05_14_07__s1,4,3218.0,1428,05_14_07__s1,all-well,xenopus,1428,3218,8874,A5,B2,A7,5,14,7,1428,1428,7.264730177929867,3218.0,8.076826031298808,0.0,0.0,0.0,9.0,2.302585092994046,0.27967681789931637,0.032520325203252036,False,False,3218.0,6,1,1,6,5,19,Outer Epidermis
05_14_17__s1,4,7860.0,2316,05_14_17__s1,all-well,xenopus,2316,7860,21363,A5,B2,B5,5,14,17,2316,2316,7.748028524432376,7860.0,8.969669103793757,1.0,0.6931471805599453,0.01272264631043257,31.0,3.4657359027997265,0.39440203562340964,0.04179104477611941,False,False,7860.0,2,2,2,5,3,42,Dorsal Inner Endoderm
05_14_23__s1,4,2993.0,1416,05_14_23__s1,all-well,xenopus,1416,2993,8117,A5,B2,B11,5,14,23,1416,1416,7.256297239690681,2993.0,8.004365564979574,0.0,0.0,0.0,14.0,2.70805020110221,0.4677581022385567,0.1036144578313253,False,False,2993.0,0,0,0,2,0,59,Neural Plate Border
05_14_25__s1,4,3463.0,1565,05_14_25__s1,all-well,xenopus,1565,3463,9334,A5,B2,C1,5,14,25,1565,1565,7.356279876550748,3463.0,8.150179269682326,1.0,0.6931471805599453,0.028876696505919723,13.0,2.6390573296152584,0.3753970545769564,0.0824022346368715,False,False,3463.0,14,3,6,12,16,14,Unidentified Cluster
05_14_35__s1,4,3244.0,1513,05_14_35__s1,all-well,xenopus,1513,3244,8715,A5,B2,C11,5,14,35,1513,1513,7.322510433997394,3244.0,8.08487062913819,0.0,0.0,0.0,16.0,2.833213344056216,0.4932182490752158,0.05530474040632054,False,False,3244.0,7,0,0,1,1,10,Inner Neuroectoderm
05_14_36__s1,4,6306.0,2228,05_14_36__s1,all-well,xenopus,2228,6306,17343,A5,B2,C12,5,14,36,2228,2228,7.709308333385869,6306.0,8.749415406663651,0.0,0.0,0.0,22.0,3.1354942159291497,0.3488740881699968,0.06609017912291537,False,False,6306.0,5,0,0,1,1,23,Inner Neuroectoderm
05_14_63__s1,4,2310.0,1275,05_14_63__s1,all-well,xenopus,1275,2310,6301,A5,B2,F3,5,14,63,1275,1275,7.151485463904735,2310.0,7.745435610274381,0.0,0.0,0.0,15.0,2.772588722239781,0.6493506493506493,0.012310939148786493,False,False,2310.0,1,0,0,3,11,26,Inner Neuroectoderm
05_14_65__s1,4,3315.0,1535,05_14_65__s1,all-well,xenopus,1535,3315,9219,A5,B2,F5,5,14,65,1535,1535,7.336936913707618,3315.0,8.106514516255185,0.0,0.0,0.0,14.0,2.70805020110221,0.42232277526395173,0.04716981132075471,False,False,3315.0,13,0,3,4,4,18,Inner Neuroectoderm
05_15_15__s1,4,5871.0,1989,05_15_15__s1,all-well,xenopus,1989,5871,15832,A5,B3,B3,5,15,15,1989,1989,7.595889917718538,5871.0,8.677950570294351,2.0,1.0986122886681098,0.034065746891500596,20.0,3.044522437723423,0.340657468915006,0.023086269744835967,False,False,5871.0,3,1,1,0,2,2,Outer Epidermis
05_15_23__s1,4,8885.0,2574,05_15_23__s1,all-well,xenopus,2574,8885,24319,A5,B3,B11,5,15,23,2574,2574,7.853604813097837,8885.0,9.092232283495854,0.0,0.0,0.0,23.0,3.1780538303479458,0.25886325267304444,0.1235347159603246,False,False,8885.0,12,3,4,11,13,64,Unidentified Cluster
05_15_36__s1,4,1655.0,1064,05_15_36__s1,all-well,xenopus,1064,1655,4460,A5,B3,C12,5,15,36,1064,1064,6.970730078143525,1655.0,7.412160334945205,0.0,0.0,0.0,13.0,2.6390573296152584,0.785498489425982,0.011470281543274244,False,False,1655.0,1,0,0,3,11,26,Inner Neuroectoderm
05_15_42__s1,4,7618.0,2422,05_15_42__s1,all-well,xenopus,2422,7618,20511,A5,B3,D6,5,15,42,2422,2422,7.792761720816526,7618.0,8.93840040647301,0.0,0.0,0.0,25.0,3.258096538021482,0.32817012339196644,0.1235347159603246,False,False,7618.0,12,3,4,11,13,73,Unidentified Cluster
05_15_50__s1,4,5601.0,2068,05_15_50__s1,all-well,xenopus,2068,5601,15951,A5,B3,E2,5,15,50,2068,2068,7.634820677745543,5601.0,8.630878955820053,2.0,1.0986122886681098,0.03570790930191037,26.0,3.295836866004329,0.46420282092483484,0.08583690987124462,False,False,5601.0,11,1,1,0,12,45,Outer Epidermis
05_15_62__s1,4,2679.0,1414,05_15_62__s1,all-well,xenopus,1414,2679,7225,A5,B3,F2,5,15,62,1414,1414,7.254884810077338,2679.0,7.893572073504902,0.0,0.0,0.0,10.0,2.3978952727983707,0.3732736095558044,0.01983663943990665,False,False,2679.0,1,0,0,3,11,32,Neural Plate Border
05_15_69__s1,4,5160.0,1979,05_15_69__s1,all-well,xenopus,1979,5160,13882,A5,B3,F9,5,15,69,1979,1979,7.590852123688581,5160.0,8.548885638148727,0.0,0.0,0.0,26.0,3.295836866004329,0.5038759689922481,0.08944281524926687,False,False,5160.0,7,0,0,1,6,10,Inner Epidermis
05_15_77__s1,4,1678.0,1071,05_15_77__s1,all-well,xenopus,1071,1678,4522,A5,B3,G5,5,15,77,1071,1071,6.977281341630747,1678.0,7.425953657077541,0.0,0.0,0.0,19.0,2.995732273553991,1.132300357568534,0.00906344410876133,False,False,1678.0,1,0,0,3,11,26,Inner Neuroectoderm
05_15_78__s1,4,6938.0,2352,05_15_78__s1,all-well,xenopus,2352,6938,18902,A5,B3,G6,5,15,78,2352,2352,7.763446388727362,6938.0,8.844912950899548,0.0,0.0,0.0,33.0,3.5263605246161616,0.4756413952147593,0.09929632525410474,False,False,6938.0,0,0,0,2,1,40,Inner Epidermis
05_15_83__s1,4,3230.0,1517,05_15_83__s1,all-well,xenopus,1517,3230,8982,A5,B3,G11,5,15,83,1517,1517,7.325148957955575,3230.0,8.080546965824498,1.0,0.6931471805599453,0.030959752321981428,24.0,3.2188758248682006,0.7430340557275541,0.04179104477611941,False,False,3230.0,11,1,1,0,12,35,Outer Epidermis
05_16_05__s1,4,3671.0,1642,05_16_05__s1,all-well,xenopus,1642,3671,10085,A5,B4,A5,5,16,5,1642,1642,7.404279118037268,3671.0,8.20849175174038,0.0,0.0,0.0,18.0,2.9444389791664403,0.490329610460365,0.06352087114337568,False,False,3671.0,7,0,0,1,6,58,Inner Neuroectoderm
05_16_27__s1,4,2356.0,1262,05_16_27__s1,all-well,xenopus,1262,2356,6317,A5,B4,C3,5,16,27,1262,1262,7.141245122350491,2356.0,7.7651449029361315,0.0,0.0,0.0,3.0,1.3862943611198906,0.1273344651952462,0.1930261519302615,False,False,2356.0,9,0,3,9,10,31,Neural Plate Border
05_16_37__s1,4,3015.0,1472,05_16_37__s1,all-well,xenopus,1472,3015,8148,A5,B4,D1,5,16,37,1472,1472,7.29505641646263,3015.0,8.011686729127847,0.0,0.0,0.0,16.0,2.833213344056216,0.5306799336650083,0.03182429403854774,False,False,3015.0,6,1,1,6,5,19,Outer Epidermis
05_16_90__s1,4,1858.0,1040,05_16_90__s1,all-well,xenopus,1040,1858,5104,A5,B4,H6,5,16,90,1040,1040,6.947937068614969,1858.0,7.527793987721444,0.0,0.0,0.0,4.0,1.6094379124341003,0.2152852529601722,0.05530474040632054,False,False,1858.0,11,1,1,0,12,20,Ventral Outer Mesoderm
05_17_22__s1,4,2181.0,1094,05_17_22__s1,all-well,xenopus,1094,2181,5972,A5,B5,B10,5,17,22,1094,1094,6.9985096422506015,2181.0,7.687997166393016,0.0,0.0,0.0,7.0,2.0794415416798357,0.32095369096744614,0.04352226720647773,False,False,2181.0,2,2,2,5,3,83,Dorsal Inner Endoderm
05_17_32__s1,4,2085.0,1211,05_17_32__s1,all-well,xenopus,1211,2085,5622,A5,B5,C8,5,17,32,1211,1211,7.10002716662926,2085.0,7.643003635560718,0.0,0.0,0.0,9.0,2.302585092994046,0.4316546762589928,0.11299915038232795,False,False,2085.0,6,1,1,6,5,24,Outer Neuroectoderm
05_17_51__s1,4,3411.0,1545,05_17_51__s1,all-well,xenopus,1545,3411,9588,A5,B5,E3,5,17,51,1545,1545,7.343426229147367,3411.0,8.13505390861157,0.0,0.0,0.0,14.0,2.70805020110221,0.4104368220463207,0.04716981132075471,False,False,3411.0,0,0,0,2,0,22,Inner Epidermis
05_17_56__s1,4,3129.0,1427,05_17_56__s1,all-well,xenopus,1427,3129,8697,A5,B5,E8,5,17,56,1427,1427,7.2640301428995295,3129.0,8.048788283534199,0.0,0.0,0.0,8.0,2.1972245773362196,0.2556727388942154,0.032520325203252036,False,False,3129.0,4,2,2,4,4,21,Dorsal Inner Endoderm
05_17_62__s1,4,3291.0,1517,05_17_62__s1,all-well,xenopus,1517,3291,8843,A5,B5,F2,5,17,62,1517,1517,7.325148957955575,3291.0,8.09925056179696,0.0,0.0,0.0,12.0,2.5649493574615367,0.3646308113035551,0.03616721465476749,False,False,3291.0,10,1,1,10,15,61,Outer Epidermis
05_17_75__s1,4,4392.0,1694,05_17_75__s1,all-well,xenopus,1694,4392,12239,A5,B5,G3,5,17,75,1694,1694,7.43543801981455,4392.0,8.38776764397578,0.0,0.0,0.0,13.0,2.6390573296152584,0.2959927140255009,0.03394495412844037,False,False,4392.0,14,3,6,12,16,14,Unidentified Cluster
05_18_17__s1,4,3317.0,1514,05_18_17__s1,all-well,xenopus,1514,3317,8792,A5,B6,B5,5,18,17,1514,1514,7.323170717943469,3317.0,8.10711747075039,0.0,0.0,0.0,15.0,2.772588722239781,0.4522158577027435,0.04909284951974387,False,False,3317.0,5,0,0,1,1,12,Inner Epidermis
05_18_26__s1,4,2368.0,1313,05_18_26__s1,all-well,xenopus,1313,2368,6285,A5,B6,C2,5,18,26,1313,1313,7.1808311990445555,2368.0,7.7702232041587855,2.0,1.0986122886681098,0.08445945945945946,10.0,2.3978952727983707,0.4222972972972973,0.024813895781637715,False,False,2368.0,8,0,3,7,7,54,Inner Neuroectoderm
05_18_29__s1,4,2675.0,1356,05_18_29__s1,all-well,xenopus,1356,2675,7118,A5,B6,C5,5,18,29,1356,1356,7.213031659834869,2675.0,7.892078421248119,0.0,0.0,0.0,6.0,1.9459101490553132,0.22429906542056074,0.032520325203252036,False,False,2675.0,3,1,1,0,2,39,Outer Epidermis
05_18_37__s1,4,3007.0,1485,05_18_37__s1,all-well,xenopus,1485,3007,8029,A5,B6,D1,5,18,37,1485,1485,7.303843225277705,3007.0,8.00903068506973,0.0,0.0,0.0,10.0,2.3978952727983707,0.3325573661456601,0.027234042553191493,False,False,3007.0,5,0,0,1,1,7,Inner Neuroectoderm
05_18_52__s1,4,2110.0,1153,05_18_52__s1,all-well,xenopus,1153,2110,5683,A5,B6,E4,5,18,52,1153,1153,7.050989447068045,2110.0,7.65491704784832,0.0,0.0,0.0,9.0,2.302585092994046,0.42654028436018954,0.015418502202643174,False,False,2110.0,6,1,1,6,5,68,Outer Neuroectoderm
05_18_75__s1,4,2355.0,1230,05_18_75__s1,all-well,xenopus,1230,2355,6332,A5,B6,G3,5,18,75,1230,1230,7.115582126184454,2355.0,7.764720544771477,0.0,0.0,0.0,8.0,2.1972245773362196,0.3397027600849257,0.08409893992932864,False,False,2355.0,13,0,3,7,4,41,Dorsal Inner Mesoderm
05_18_77__s1,4,1758.0,1008,05_18_77__s1,all-well,xenopus,1008,1758,4774,A5,B6,G5,5,18,77,1008,1008,6.9167150203536085,1758.0,7.472500744737558,0.0,0.0,0.0,10.0,2.3978952727983707,0.5688282138794084,0.03693181818181818,False,False,1758.0,6,1,1,6,5,69,Outer Neuroectoderm
05_18_86__s1,4,2881.0,1353,05_18_86__s1,all-well,xenopus,1353,2881,7948,A5,B6,H2,5,18,86,1353,1353,7.21081845347222,2881.0,7.966239776559467,0.0,0.0,0.0,11.0,2.4849066497880004,0.3818118708781673,0.06609017912291537,False,False,2881.0,9,0,3,9,10,31,Inner Neuroectoderm
05_19_11__s1,4,3686.0,1550,05_19_11__s1,all-well,xenopus,1550,3686,9881,A5,B7,A11,5,19,11,1550,1550,7.346655163176539,3686.0,8.212568398234145,0.0,0.0,0.0,13.0,2.6390573296152584,0.352685838307108,0.0575373993095512,False,False,3686.0,3,1,1,0,2,27,Outer Epidermis
05_19_33__s1,4,3114.0,1454,05_19_33__s1,all-well,xenopus,1454,3114,8346,A5,B7,C9,5,19,33,1454,1454,7.282761179605593,3114.0,8.043984431221553,0.0,0.0,0.0,19.0,2.995732273553991,0.6101477199743095,0.06876971608832808,False,False,3114.0,8,2,2,7,7,60,Dorsal Inner Mesoderm
05_19_37__s1,4,3710.0,1566,05_19_37__s1,all-well,xenopus,1566,3710,10098,A5,B7,D1,5,19,37,1566,1566,7.356918242356021,3710.0,8.219056661060598,0.0,0.0,0.0,17.0,2.8903717578961645,0.4582210242587601,0.051086956521739134,False,False,3710.0,13,0,3,4,4,17,Dorsal Inner Mesoderm
05_19_53__s1,4,3943.0,1639,05_19_53__s1,all-well,xenopus,1639,3943,10804,A5,B7,E5,5,19,53,1639,1639,7.402451520818244,3943.0,8.279950715722526,1.0,0.6931471805599453,0.025361399949277198,25.0,3.258096538021482,0.63403499873193,0.08761766835626356,False,False,3943.0,4,2,2,4,4,21,Dorsal Inner Mesoderm
05_19_55__s1,4,1820.0,1018,05_19_55__s1,all-well,xenopus,1018,1820,4710,A5,B7,E7,5,19,55,1018,1018,6.926577033222725,1820.0,7.507141079727608,0.0,0.0,0.0,5.0,1.791759469228055,0.27472527472527475,0.06741573033707866,False,False,1820.0,7,0,0,7,6,41,Inner Neuroectoderm
05_19_66__s1,4,2653.0,1323,05_19_66__s1,all-well,xenopus,1323,2653,7065,A5,B7,F6,5,19,66,1323,1323,7.188412736496954,2653.0,7.8838232148921525,0.0,0.0,0.0,15.0,2.772588722239781,0.5653976630229929,0.08409893992932864,False,False,2653.0,7,0,0,1,6,4,Inner Epidermis
05_19_80__s1,4,4556.0,1750,05_19_80__s1,all-well,xenopus,1750,4556,12250,A5,B7,G8,5,19,80,1750,1750,7.467942332285852,4556.0,8.424419791263883,1.0,0.6931471805599453,0.021949078138718173,22.0,3.1354942159291497,0.4828797190517998,0.040947212629501725,False,False,4556.0,2,2,2,4,4,6,Dorsal Inner Mesoderm
05_20_01__s1,4,2712.0,1315,05_20_01__s1,all-well,xenopus,1315,2712,7351,A5,B8,A1,5,20,1,1315,1315,7.182352111885263,2712.0,7.905810312658931,1.0,0.6931471805599453,0.03687315634218289,13.0,2.6390573296152584,0.47935103244837757,0.04716981132075471,False,False,2712.0,13,0,3,4,4,41,Inner Neuroectoderm
05_20_24__s1,4,1720.0,1059,05_20_24__s1,all-well,xenopus,1059,1720,4472,A5,B8,B12,5,20,24,1059,1059,6.966024187106113,1720.0,7.450660796211539,0.0,0.0,0.0,5.0,1.791759469228055,0.29069767441860467,0.03693181818181818,False,False,1720.0,7,0,0,3,6,4,Inner Neuroectoderm
05_20_35__s1,4,4148.0,1747,05_20_35__s1,all-well,xenopus,1747,4148,10670,A5,B8,C11,5,20,35,1747,1747,7.466227556215481,4148.0,8.330622620332868,0.0,0.0,0.0,18.0,2.9444389791664403,0.43394406943105107,0.05985915492957746,False,False,4148.0,7,0,0,1,9,82,Neural Plate Border
05_20_37__s1,4,2463.0,1273,05_20_37__s1,all-well,xenopus,1273,2463,6436,A5,B8,D1,5,20,37,1273,1273,7.149916836132109,2463.0,7.80954132465341,0.0,0.0,0.0,13.0,2.6390573296152584,0.5278116118554608,0.031138790035587186,False,False,2463.0,8,0,3,7,7,11,Inner Neuroectoderm
05_20_40__s1,4,2146.0,1203,05_20_40__s1,all-well,xenopus,1203,2146,5539,A5,B8,D4,5,20,40,1203,1203,7.093404625868766,2146.0,7.671826797878781,0.0,0.0,0.0,7.0,2.0794415416798357,0.32618825722274,0.051086956521739134,False,False,2146.0,1,0,0,7,11,56,Inner Neuroectoderm
05_21_20__s1,4,3895.0,1492,05_21_20__s1,all-well,xenopus,1492,3895,10746,A5,B9,B8,5,21,20,1492,1492,7.30854279753919,3895.0,8.267705664762426,2.0,1.0986122886681098,0.051347881899871634,13.0,2.6390573296152584,0.3337612323491656,0.08761766835626356,False,False,3895.0,2,2,2,5,3,42,Dorsal Inner Endoderm
05_21_25__s1,4,3800.0,1688,05_21_25__s1,all-well,xenopus,1688,3800,10582,A5,B9,C1,5,21,25,1688,1688,7.4318919168078,3800.0,8.24301946898925,1.0,0.6931471805599453,0.02631578947368421,19.0,2.995732273553991,0.5,0.1036144578313253,False,False,3800.0,7,0,0,1,6,58,Inner Neuroectoderm
05_21_34__s1,4,3520.0,1567,05_21_34__s1,all-well,xenopus,1567,3520,9848,A5,B9,C10,5,21,34,1567,1567,7.357556200910353,3520.0,8.166500319155052,0.0,0.0,0.0,27.0,3.332204510175204,0.7670454545454546,0.03394495412844037,False,False,3520.0,8,0,3,7,7,54,Inner Epidermis
05_21_60__s1,4,1820.0,1073,05_21_60__s1,all-well,xenopus,1073,1820,4852,A5,B9,E12,5,21,60,1073,1073,6.97914527506881,1820.0,7.507141079727608,0.0,0.0,0.0,7.0,2.0794415416798357,0.38461538461538464,0.07156673114119923,False,False,1820.0,8,0,3,7,7,31,Neural Plate Border
05_21_62__s1,4,4881.0,1913,05_21_62__s1,all-well,xenopus,1913,4881,13516,A5,B9,F2,5,21,62,1913,1913,7.5569505720129,4881.0,8.493310250952906,1.0,0.6931471805599453,0.02048760499897562,19.0,2.995732273553991,0.3892644949805368,0.040947212629501725,False,False,4881.0,13,0,3,4,4,17,Inner Neuroectoderm
05_21_63__s1,4,2738.0,1354,05_21_63__s1,all-well,xenopus,1354,2738,7724,A5,B9,F3,5,21,63,1354,1354,7.2115567333138015,2738.0,7.915348169263078,0.0,0.0,0.0,16.0,2.833213344056216,0.5843681519357196,0.06876971608832808,False,False,2738.0,0,0,0,2,0,15,Inner Epidermis
05_21_72__s1,4,3440.0,1609,05_21_72__s1,all-well,xenopus,1609,3440,9855,A5,B9,F12,5,21,72,1609,1609,7.383989457978509,3440.0,8.14351740579748,0.0,0.0,0.0,19.0,2.995732273553991,0.5523255813953488,0.11299915038232795,False,False,3440.0,7,0,0,1,6,4,Inner Epidermis
05_21_74__s1,4,3393.0,1512,05_21_74__s1,all-well,xenopus,1512,3393,9597,A5,B9,G2,5,21,74,1512,1512,7.321849713788356,3393.0,8.129764445794171,0.0,0.0,0.0,18.0,2.9444389791664403,0.5305039787798408,0.08074534161490685,False,False,3393.0,11,1,1,0,12,9,Outer Neuroectoderm
05_21_85__s1,4,4381.0,1684,05_21_85__s1,all-well,xenopus,1684,4381,12285,A5,B9,H1,5,21,85,1684,1684,7.429520842786462,4381.0,8.385260520155413,0.0,0.0,0.0,24.0,3.2188758248682006,0.5478201323898653,0.028497409326424864,False,False,4381.0,4,2,2,8,8,53,Ventral Inner Endoderm
05_22_15__s1,4,6014.0,1995,05_22_15__s1,all-well,xenopus,1995,6014,16564,A5,B10,B3,5,22,15,1995,1995,7.59890045687141,6014.0,8.70201162840878,0.0,0.0,0.0,22.0,3.1354942159291497,0.36581310276022616,0.040117416829745595,False,False,6014.0,4,2,2,8,8,36,Ventral Inner Mesoderm
05_22_18__s1,4,4207.0,1811,05_22_18__s1,all-well,xenopus,1811,4207,11638,A5,B10,B6,5,22,18,1811,1811,7.502186486602924,4207.0,8.344742754417545,0.0,0.0,0.0,29.0,3.4011973816621555,0.6893273116234846,0.06352087114337568,False,False,4207.0,7,0,0,7,6,56,Inner Neuroectoderm
05_22_24__s1,4,2701.0,1384,05_22_24__s1,all-well,xenopus,1384,2701,7417,A5,B10,B12,5,22,24,1384,1384,7.233455418621439,2701.0,7.9017475185201445,0.0,0.0,0.0,9.0,2.302585092994046,0.33320992225101814,0.02979842243645925,False,False,2701.0,1,0,0,3,9,28,Inner Epidermis
05_22_47__s1,4,4492.0,1824,05_22_47__s1,all-well,xenopus,1824,4492,12076,A5,B10,D11,5,22,47,1824,1824,7.509335266016592,4492.0,8.41027590907016,0.0,0.0,0.0,16.0,2.833213344056216,0.3561887800534283,0.1827956989247312,False,False,4492.0,2,2,2,5,3,72,Dorsal Inner Mesoderm
05_22_54__s1,4,8587.0,2645,05_22_54__s1,all-well,xenopus,2645,8587,23970,A5,B10,E6,5,22,54,2645,2645,7.880804344674901,8587.0,9.058121158998672,0.0,0.0,0.0,41.0,3.7376696182833684,0.47746593688133226,0.1733639494833525,False,False,8587.0,12,3,4,11,13,16,Unidentified Cluster
05_22_57__s1,4,4172.0,1874,05_22_57__s1,all-well,xenopus,1874,4172,11589,A5,B10,E9,5,22,57,1874,1874,7.536363938404511,4172.0,8.336390480591552,0.0,0.0,0.0,21.0,3.091042453358316,0.5033557046979865,0.04812268640930725,False,False,4172.0,7,0,0,1,6,4,Inner Neuroectoderm
05_22_79__s1,4,3529.0,1550,05_22_79__s1,all-well,xenopus,1550,3529,9678,A5,B10,G7,5,22,79,1550,1550,7.346655163176539,3529.0,8.169053149927343,0.0,0.0,0.0,16.0,2.833213344056216,0.45338622839331255,0.06227544910179641,False,False,3529.0,8,2,2,4,7,78,Ventral Inner Mesoderm
05_22_96__s1,4,2625.0,1276,05_22_96__s1,all-well,xenopus,1276,2625,7225,A5,B10,H12,5,22,96,1276,1276,7.152268856032539,2625.0,7.873217054862741,0.0,0.0,0.0,10.0,2.3978952727983707,0.38095238095238093,0.05315614617940199,False,False,2625.0,2,2,2,5,3,83,Dorsal Inner Endoderm
05_23_18__s1,4,6342.0,2247,05_23_18__s1,all-well,xenopus,2247,6342,17352,A5,B11,B6,5,23,18,2247,2247,7.717796211013582,6342.0,8.755107121633896,4.0,1.6094379124341003,0.06307158625039419,31.0,3.4657359027997265,0.48880479344055505,0.06479217603911981,False,False,6342.0,9,0,3,9,10,5,Inner Epidermis
05_23_27__s1,4,2333.0,1083,05_23_27__s1,all-well,xenopus,1083,2333,6044,A5,B11,C3,5,23,27,1083,1083,6.988413181999592,2333.0,7.755338812846501,0.0,0.0,0.0,6.0,1.9459101490553132,0.2571795970852979,0.024229979466119093,False,False,2333.0,4,2,2,8,8,71,Ventral Inner Mesoderm
05_23_33__s1,4,5480.0,2070,05_23_33__s1,all-well,xenopus,2070,5480,14882,A5,B11,C9,5,23,33,2070,2070,7.635786861395585,5480.0,8.609042845046117,0.0,0.0,0.0,29.0,3.4011973816621555,0.5291970802919708,0.10586319218241043,False,False,5480.0,13,0,3,4,4,41,Neural Plate Border
