leiden_10.0,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsal Inner Endoderm,Dorsal Inner Mesoderm,Dorsal Outer Endoderm,Dorsal Outer Mesoderm,Inner Epidermis,Inner Neuroectoderm,Neural Plate Border,Outer Epidermis,Outer Neuroectoderm,Unidentified Cluster,Ventral Inner Endoderm,Ventral Inner Mesoderm,Ventral Outer Endoderm,Ventral Outer Mesoderm
0,6.106870229007633,0.0,0.0,0.0,0.7633587786259541,0.0,0.0,0.0,0.0,44.274809160305345,45.038167938931295,0.0,0.0,0.0,0.0,3.816793893129771
1,30.89430894308943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.536585365853654,4.0650406504065035,0.0,0.0,0.0,1.6260162601626018,4.878048780487805
10,0.0,0.0,0.0,0.0,0.0,0.0,36.27450980392157,61.76470588235294,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,26.47058823529412,10.784313725490197,57.84313725490197,0.0,0.0,0.0,0.0,4.901960784313726,0.0,0.0
12,0.0,0.0,0.0,1.0101010101010102,0.0,0.0,0.0,40.4040404040404,56.56565656565656,0.0,0.0,0.0,0.0,2.0202020202020203,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,97.95918367346938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,36.84210526315789,3.1578947368421053,0.0,0.0,0.0,9.473684210526317,6.315789473684211,0.0,0.0,0.0,32.631578947368425,11.578947368421053
15,0.0,0.0,0.0,0.0,2.1505376344086025,26.881720430107524,0.0,0.0,0.0,0.0,34.40860215053764,0.0,0.0,0.0,4.301075268817205,32.25806451612903
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92307692307693,23.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.098901098901099,0.0,0.0,0.0,1.098901098901099,1.098901098901099,0.0,0.0,0.0,26.373626373626376,67.03296703296702,0.0,0.0,0.0,0.0,3.296703296703297
18,2.272727272727273,0.0,0.0,0.0,21.59090909090909,0.0,0.0,0.0,0.0,10.227272727272728,17.045454545454543,0.0,0.0,0.0,35.22727272727273,13.636363636363635
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.705882352941178,75.29411764705883,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081300813009,0.0,0.0,0.0,99.1869918699187,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39080459770115,81.60919540229885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.83720930232558,0.0,0.0
22,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,57.14285714285714,27.380952380952383,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,10.714285714285714,70.23809523809523,0.0,0.0,0.0,1.1904761904761905,17.857142857142858,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,13.253012048192772,15.66265060240964,69.87951807228916,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0
25,0.0,0.0,0.0,0.0,56.16438356164384,0.0,0.0,0.0,0.0,4.10958904109589,17.80821917808219,0.0,0.0,0.0,9.58904109589041,12.32876712328767
26,0.0,0.0,0.0,0.0,0.0,0.0,13.253012048192772,31.32530120481928,54.21686746987952,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0
27,0.0,0.0,1.2345679012345678,8.641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.12345679012346,0.0,0.0
